443761436  62.6053  66.9115  68.7173  64.2918  71.1547  60.7663  58.2378  53.6349  60.7459  60.7701  56.6454  56.8393  70.8556  85.6671  69.6797  81.118  84.6517  79.156  99.63  105.503  96.9662  92.2611  99.8134  94.9088
443761491  62.6836  66.9301  68.7079  64.2105  71.073  60.8608  58.2476  53.6414  60.7862  60.7681  56.6369  56.8409  70.8537  85.669  69.6858  81.1086  84.6515  79.1544  99.6352  105.507  96.9648  92.2614  99.8135  94.9156
443761543  62.6283  66.9002  68.7785  64.2737  71.0842  60.7002  58.2371  53.6244  60.8208  60.7722  56.6376  56.8422  70.8532  85.6649  69.6893  81.0891  84.6714  79.157  99.64  105.505  96.9702  92.2608  99.8252  94.9477
443761595  62.6449  66.9285  68.7343  64.3152  71.1268  60.7616  58.2377  53.6583  60.7951  60.7714  56.642  56.8419  70.8573  85.6693  69.689  81.0986  84.6671  79.162  99.6325  105.504  96.9687  92.2583  99.8225  94.9249
443761647  63.3574  67.2523  70.1167  65.2207  71.7757  67.8939  58.6302  55.467  61.1701  61.1061  57.1021  56.5974  72.8388  86.4132  69.3943  82.3649  81.7716  80.3687  96.9909  105.62  94.7746  91.2203  98.6153  92.2957
443761700  63.1074  67.2269  69.6203  64.8075  71.6842  65.2675  58.511  54.8993  60.8466  60.9485  56.971  56.7155  72.2722  86.2008  69.507  82.0682  83.0824  80.1217  97.9802  105.579  95.3857  91.5418  99.0175  93.2467
443761752  62.9814  67.1125  69.4036  64.5223  71.4991  64.0061  58.4306  54.5307  60.8256  60.8828  56.8818  56.7703  71.861  86.0525  69.5741  81.7472  83.5643  79.8709  98.5035  105.555  95.8285  91.7516  99.2502  93.7707
443761807  62.8675  67.0174  69.2251  64.3714  71.3347  62.9906  58.371  54.2925  60.7724  60.8351  56.8134  56.8059  71.5784  85.9483  69.6056  81.5658  83.8884  79.6841  98.8349  105.532  96.1411  91.8852  99.4092  94.0748
443761859  62.8431  66.9834  69.1628  64.3579  71.2963  62.5161  58.3436  54.1114  60.8166  60.823  56.7666  56.8215  71.3775  85.8735  69.6333  81.4446  84.1132  79.5411  99.0711  105.521  96.352  91.9824  99.5359  94.3331
443761911  62.6943  66.8733  68.9323  64.3104  71.0433  60.7931  58.2473  53.6259  60.8344  60.7715  56.631  56.8443  70.8521  85.6638  69.6867  81.0911  84.6735  79.1657  99.6391  105.502  96.9692  92.2568  99.829  94.9602
443761965  62.6402  66.847  68.8842  64.295  71.1468  60.799  58.2377  53.6235  60.7521  60.7583  56.645  56.8478  70.8575  85.6624  69.6737  81.117  84.6691  79.1707  99.6184  105.494  96.9765  92.248  99.81  94.909
443762018  62.5636  66.799  68.8179  64.3  71.101  60.5744  58.2207  53.6098  60.7095  60.7494  56.6443  56.8525  70.8627  85.6533  69.6665  81.1234  84.6771  79.1873  99.602  105.484  96.9863  92.2345  99.7965  94.8633
443762071  62.5889  66.895  68.8655  64.3193  71.1793  60.7323  58.2284  53.6278  60.7386  60.7537  56.6517  56.851  70.8614  85.656  69.6704  81.1175  84.6707  79.1848  99.6053  105.485  96.9829  92.2392  99.797  94.8634
443762125  62.5361  66.9605  68.9236  64.3761  71.2797  60.6291  58.2159  53.6594  60.7199  60.7486  56.6669  56.8505  70.8664  85.6526  69.663  81.1183  84.67  79.1816  99.6055  105.482  96.9865  92.2372  99.7881  94.8382
443762177  62.5707  67.1098  69.0549  64.4156  71.4005  60.7079  58.2241  53.7083  60.7527  60.7533  56.6821  56.8412  70.8665  85.6578  69.6655  81.1274  84.6575  79.1735  99.6103  105.488  96.9795  92.2451  99.7873  94.8415
443762230  62.7271  67.1932  69.1158  64.4426  71.5022  61.0116  58.2485  53.7435  60.7714  60.7554  56.6964  56.8372  70.8663  85.6606  69.6687  81.1165  84.6633  79.1711  99.6123  105.49  96.9776  92.246  99.7922  94.8483
443762282  62.7462  67.1858  69.1528  64.4835  71.5118  61.1549  58.2548  53.7659  60.8316  60.7672  56.6979  56.8366  70.8635  85.6691  69.6792  81.101  84.6598  79.163  99.6214  105.498  96.9695  92.2514  99.8038  94.8715
443762334  62.7022  67.1488  69.1917  64.4989  71.5104  61.2154  58.252  53.7602  60.8515  60.7813  56.6906  56.8299  70.8598  85.6752  69.6813  81.1035  84.641  79.1546  99.6289  105.508  96.9599  92.2596  99.8123  94.8908
443762389  62.7062  67.0646  69.077  64.4779  71.4424  61.2168  58.254  53.7169  60.8019  60.7745  56.6844  56.8368  70.8596  85.6746  69.6788  81.1014  84.6428  79.1584  99.6278  105.505  96.9636  92.2576  99.8113  94.8799
443762441  62.8053  67.009  69.0039  64.4354  71.3967  61.4479  58.2703  53.6832  60.8321  60.7824  56.6746  56.8359  70.8565  85.6762  69.6867  81.0871  84.635  79.1532  99.6346  105.511  96.9605  92.2625  99.8194  94.9015
443762493  62.716  66.9607  69.0629  64.4222  71.3632  61.251  58.2542  53.6541  60.8497  60.7777  56.6704  56.8405  70.8539  85.6746  69.6846  81.0996  84.6426  79.1551  99.6359  105.51  96.961  92.2632  99.8234  94.9121
443762545  62.7483  67.1152  69.0766  64.4122  71.3673  61.237  58.2599  53.704  60.8653  60.7856  56.6686  56.8379  70.8494  85.672  69.6884  81.0776  84.6561  79.1425  99.65  105.513  96.9607  92.2672  99.8397  94.987
443762601  62.797  67.1148  68.9975  64.3663  71.3066  61.2361  58.2718  53.708  60.8845  60.7977  56.6546  56.8357  70.8427  85.6728  69.6991  81.0657  84.6606  79.1364  99.6662  105.52  96.9597  92.2732  99.8505  95.0347
443762654  62.7195  67.0237  68.8544  64.2061  71.153  60.9599  58.2587  53.6801  60.8424  60.7837  56.6428  56.8374  70.8421  85.6731  69.6991  81.0698  84.6669  79.1402  99.6692  105.521  96.9609  92.2718  99.8531  95.0371
443762799  62.5855  66.989  68.7747  64.1231  71.0785  60.6112  58.2366  53.6729  60.8192  60.775  56.6369  56.8389  70.8405  85.6708  69.6975  81.0684  84.6744  79.1443  99.6692  105.519  96.9648  92.269  99.8492  95.0396
443762856  62.569  66.9355  68.7171  64.0831  71.0634  60.5889  58.2375  53.6591  60.8379  60.7805  56.6299  56.8351  70.8394  85.6725  69.702  81.063  84.6732  79.1452  99.6725  105.522  96.9618  92.2698  99.8559  95.0434
443762940  62.5492  66.9388  68.7298  64.1617  71.1602  60.6442  58.2366  53.6594  60.8666  60.792  56.6329  56.8335  70.8369  85.6741  69.7064  81.0654  84.6708  79.1448  99.6786  105.525  96.9589  92.2726  99.8581  95.0554
443762982  62.5409  66.9141  68.7089  64.1868  71.1489  60.6248  58.2296  53.6378  60.7852  60.7741  56.638  56.8368  70.8453  85.6706  69.6916  81.0833  84.667  79.144  99.6577  105.515  96.9644  92.2562  99.8345  94.9787
443763034  62.6118  66.9477  68.8167  64.2887  71.238  60.7915  58.2388  53.6449  60.8138  60.7768  56.6496  56.8359  70.8491  85.6689  69.6905  81.0877  84.6712  79.1453  99.6549  105.511  96.9681  92.2574  99.8315  94.9683
443763086  62.5615  66.9258  68.8061  64.3776  71.285  60.7256  58.2338  53.6322  60.8282  60.7874  56.6536  56.8328  70.8484  85.6697  69.6954  81.0967  84.6687  79.1509  99.6511  105.511  96.9652  92.2604  99.8323  94.9678
443763141  62.5829  66.9685  68.887  64.3842  71.3047  60.8182  58.2383  53.6446  60.8484  60.7888  56.6568  56.8353  70.8465  85.6699  69.6947  81.0904  84.6665  79.1511  99.6533  105.513  96.9628  92.2622  99.8334  94.9756
443763194  62.6172  66.9076  68.816  64.4444  71.2742  60.8177  58.2395  53.6282  60.8165  60.7863  56.6557  56.8402  70.8501  85.6682  69.6913  81.0897  84.6702  79.1542  99.6493  105.508  96.9678  92.2596  99.8272  94.95
443763246  62.6212  66.8762  68.7842  64.3493  71.2553  60.8736  58.2423  53.6338  60.8319  60.7884  56.6513  56.8351  70.8471  85.6714  69.6957  81.093  84.6581  79.1558  99.6533  105.513  96.9617  92.2634  99.8294  94.9621
443763301  62.692  66.9659  68.7405  64.3273  71.2417  60.9794  58.2564  53.6636  60.8495  60.7954  56.6456  56.8309  70.8442  85.672  69.7022  81.0869  84.6619  79.1561  99.6606  105.516  96.9591  92.2659  99.8383  94.9905
443763353  62.7475  66.9857  68.7571  64.3909  71.2314  61.1198  58.2641  53.6653  60.8245  60.7997  56.6415  56.8316  70.8483  85.673  69.697  81.0886  84.6554  79.1581  99.659  105.517  96.9572  92.266  99.8344  94.9889
443763405  62.7723  66.8756  68.7613  64.3799  71.2381  61.1803  58.2676  53.6297  60.8469  60.7985  56.6429  56.8327  70.8456  85.6742  69.6981  81.0919  84.6599  79.1542  99.6658  105.518  96.9576  92.2692  99.8373  94.9999
443763457  62.7903  66.8983  68.7036  64.2678  71.2102  61.1767  58.2704  53.6152  60.7985  60.7859  56.6448  56.8342  70.8477  85.6715  69.6945  81.0992  84.6664  79.1552  99.6638  105.516  96.9613  92.2691  99.8372  94.9992
443763509  62.8581  66.9543  68.7643  64.2406  71.2013  61.32  58.2835  53.6323  60.8589  60.7916  56.6411  56.8326  70.8468  85.6726  69.7023  81.0833  84.6684  79.1522  99.67  105.519  96.9601  92.2703  99.8462  95.0249
443763561  62.8006  66.9542  68.7914  64.1648  71.1421  61.1761  58.273  53.6555  60.8534  60.7833  56.6369  56.8352  70.8459  85.6745  69.6992  81.075  84.667  79.1539  99.6673  105.519  96.9612  92.2672  99.8458  95.0142
443763613  62.7212  66.9322  68.6687  64.1284  71.0951  60.8892  58.2568  53.6586  60.813  60.7733  56.636  56.8416  70.8486  85.6688  69.6981  81.0713  84.6762  79.1598  99.6571  105.511  96.9685  92.2599  99.8414  94.9821
443763664  62.5936  66.9753  68.739  64.1136  71.0997  60.6836  58.2411  53.6824  60.8542  60.7772  56.6334  56.836  70.8468  85.67  69.702  81.0713  84.6745  79.1595  99.6599  105.513  96.9652  92.259  99.8404  95.0017
443763716  62.6544  66.9657  68.7646  64.0898  71.0659  60.7206  58.2536  53.6698  60.8837  60.7843  56.6259  56.8334  70.843  85.6723  69.7079  81.0648  84.6709  79.1531  99.6685  105.519  96.9602  92.2611  99.8482  95.0309
443763767  62.6217  66.9818  68.7981  64.1417  71.0581  60.7189  58.2485  53.6877  60.8628  60.79  56.6194  56.8254  70.8422  85.6751  69.7023  81.0812  84.6525  79.1535  99.6609  105.521  96.955  92.2637  99.8398  95.013
443763818  62.6525  66.9703  68.8432  64.2564  71.0654  60.6989  58.2514  53.6738  60.8994  60.7948  56.6212  56.8299  70.8408  85.6747  69.7061  81.0836  84.6579  79.1549  99.6626  105.52  96.955  92.2651  99.8382  95.0278
443763870  62.7071  66.9401  68.929  64.274  71.0843  60.8567  58.2603  53.6665  60.9111  60.7913  56.6245  56.8254  70.8395  85.6768  69.7037  81.084  84.6483  79.1564  99.6572  105.52  96.9542  92.2654  99.8375  95.005
443763922  62.6843  66.9346  68.812  64.2204  71.0962  60.8638  58.2522  53.6588  60.8038  60.7751  56.632  56.832  70.8478  85.6752  69.6919  81.1023  84.6506  79.1609  99.6501  105.515  96.9591  92.2623  99.8287  94.957
443763973  62.7506  66.9283  68.853  64.4267  71.2272  61.1121  58.2629  53.645  60.8536  60.7975  56.6389  56.8315  70.8473  85.675  69.6967  81.0999  84.6452  79.1573  99.6517  105.516  96.9572  92.2662  99.8313  94.9761
443764025  62.6567  66.9049  68.8793  64.3954  71.2136  60.8795  58.2438  53.6401  60.8217  60.7798  56.6463  56.8401  70.8521  85.6679  69.6877  81.092  84.6627  79.1613  99.6434  105.505  96.9684  92.2583  99.8265  94.9426
443764075  62.6877  66.8916  68.8284  64.4368  71.3361  61.1235  58.2517  53.6279  60.8015  60.7885  56.6581  56.8377  70.8516  85.6693  69.6874  81.0958  84.6542  79.1591  99.6437  105.508  96.9643  92.2614  99.8251  94.9313
443764129  62.7603  66.9494  68.8421  64.42  71.2881  61.1741  58.2626  53.631  60.8094  60.7851  56.6567  56.8394  70.8525  85.6667  69.6876  81.0886  84.665  79.1599  99.6486  105.507  96.9677  92.2609  99.8286  94.9368
443764185  62.6741  66.9038  68.7741  64.3528  71.2588  60.975  58.2479  53.6026  60.7965  60.7794  56.6562  56.8411  70.8499  85.6632  69.6898  81.0903  84.6714  79.1627  99.6438  105.504  96.9707  92.2583  99.8291  94.9291
443764237  62.7215  66.8949  68.8608  64.3604  71.272  61.0395  58.2546  53.6029  60.8323  60.7779  56.6587  56.8394  70.8493  85.6649  69.6896  81.0857  84.6762  79.1614  99.6435  105.506  96.9697  92.2594  99.8318  94.9412
443764290  62.7488  66.9862  68.9455  64.3849  71.3789  61.2269  58.2566  53.6235  60.8425  60.7755  56.6732  56.8421  70.851  85.6641  69.6897  81.0905  84.6748  79.1604  99.6462  105.507  96.9705  92.2593  99.8284  94.932
443764340  62.7533  67.0913  69.0007  64.3988  71.4408  61.3222  58.2591  53.6557  60.8162  60.7759  56.6796  56.8437  70.8517  85.664  69.6861  81.0801  84.6712  79.1624  99.6433  105.506  96.9703  92.2581  99.8268  94.9412
443764387  62.6493  67.05  69.0209  64.4284  71.3629  61.016  58.2432  53.6806  60.8364  60.7763  56.6727  56.8437  70.8539  85.6669  69.6861  81.0835  84.6761  79.162  99.643  105.505  96.9725  92.2569  99.827  94.9376
443764434  62.7241  67.0266  68.8734  64.3584  71.3389  61.1442  58.2524  53.6745  60.7552  60.768  56.6717  56.844  70.8558  85.6651  69.6806  81.0985  84.6762  79.1688  99.6368  105.501  96.9757  92.2505  99.8169  94.916
443764477  62.7346  66.997  68.8221  64.2466  71.2353  61.1094  58.2561  53.6691  60.7725  60.7646  56.6609  56.8442  70.8539  85.6675  69.6839  81.1073  84.673  79.167  99.6402  105.503  96.9705  92.254  99.8196  94.9182
443764526  62.806  66.979  68.8116  64.2585  71.2424  61.3259  58.2694  53.673  60.8027  60.7763  56.6521  56.8375  70.8525  85.6728  69.6878  81.1049  84.655  79.1656  99.6367  105.508  96.9624  92.2579  99.8227  94.9105
443764577  62.713  66.9074  68.7758  64.2028  71.1278  60.9606  58.2551  53.6533  60.8324  60.7755  56.64  56.8391  70.8492  85.6708  69.6933  81.0949  84.6673  79.1555  99.6466  105.509  96.9655  92.2626  99.8332  94.9801
443764633  62.8099  66.9742  68.7207  64.0921  71.0659  61.1341  58.2719  53.6746  60.7972  60.7693  56.6341  56.8399  70.8484  85.6717  69.6914  81.0847  84.6674  79.1583  99.6504  105.51  96.9634  92.2622  99.8352  94.9733
443764688  62.7236  66.8574  68.7008  64.0564  71.0214  60.8877  58.258  53.6336  60.806  60.7659  56.6296  56.8405  70.8469  85.6682  69.6926  81.0689  84.6784  79.16  99.6516  105.507  96.966  92.2602  99.8439  94.9883
443764741  62.6493  66.9092  68.7265  64.1726  70.9784  60.6655  58.2427  53.6477  60.7558  60.7633  56.6255  56.8435  70.849  85.6663  69.6832  81.0845  84.6704  79.1634  99.6346  105.503  96.9704  92.253  99.832  94.942
443764798  62.6537  66.9926  68.8376  64.2822  71.0725  60.6798  58.243  53.6545  60.7962  60.7709  56.6329  56.8402  70.8512  85.6631  69.6854  81.0812  84.6811  79.163  99.6401  105.502  96.9714  92.254  99.8351  94.9403
443764853  62.6423  66.9464  68.8134  64.3733  71.1154  60.6946  58.2393  53.6485  60.7659  60.7726  56.6375  56.8437  70.8542  85.6663  69.681  81.0949  84.6705  79.1657  99.634  105.501  96.9701  92.2532  99.8244  94.9065
443764909  62.7166  66.9086  68.8063  64.4311  71.212  60.9532  58.2497  53.603  60.7653  60.7762  56.6477  56.8428  70.8537  85.6642  69.6816  81.1117  84.6663  79.1666  99.6278  105.499  96.97  92.255  99.82  94.8961
443764961  62.6436  66.9028  68.8401  64.3258  71.1843  60.8443  58.2414  53.6027  60.7861  60.7697  56.6478  56.8444  70.8544  85.6654  69.6829  81.1149  84.6629  79.167  99.6263  105.5  96.9677  92.2566  99.8209  94.8891
443765013  62.6876  66.9291  68.9651  64.3632  71.286  61.0223  58.2465  53.5906  60.8344  60.7708  56.6606  56.8436  70.8524  85.6628  69.6853  81.1045  84.6679  79.1656  99.6304  105.499  96.9689  92.2579  99.824  94.9048
443765065  62.7324  67.0418  69.049  64.4855  71.4536  61.2107  58.2524  53.6555  60.8386  60.781  56.6793  56.838  70.8515  85.6661  69.684  81.0906  84.6688  79.1577  99.6333  105.501  96.9665  92.26  99.829  94.9537
443765117  62.7678  67.0888  69.0938  64.4586  71.5115  61.3358  58.2581  53.6847  60.8392  60.7779  56.6906  56.8344  70.8498  85.6674  69.6842  81.0943  84.6669  79.1565  99.6317  105.503  96.9604  92.259  99.827  94.949
443765172  62.7254  67.0672  69.0827  64.4405  71.5185  61.2648  58.248  53.7002  60.8215  60.7709  56.6955  56.8409  70.8545  85.6657  69.6809  81.0835  84.6778  79.1609  99.6259  105.498  96.9619  92.2524  99.8251  94.9446
443765225  62.7121  67.0346  69.0686  64.4423  71.5356  61.3167  58.2458  53.6795  60.8052  60.7697  56.6999  56.8431  70.8559  85.6651  69.6791  81.0813  84.6749  79.1637  99.6231  105.497  96.9579  92.249  99.8224  94.9228
443765280  62.6956  67.068  69.0155  64.4537  71.4684  61.2332  58.2442  53.6852  60.7789  60.7714  56.6907  56.8421  70.8559  85.6654  69.6779  81.0926  84.6671  79.1645  99.6185  105.497  96.9562  92.2487  99.8183  94.918
443765332  62.6679  66.999  68.9175  64.45  71.4026  61.0687  58.2377  53.648  60.7593  60.7679  56.6814  56.8451  70.8578  85.6562  69.6762  81.1005  84.6774  79.1734  99.6107  105.49  96.9644  92.2459  99.8159  94.8917
443765386  62.6762  66.9473  68.9172  64.347  71.3119  61.0313  58.2393  53.6425  60.7765  60.7607  56.6712  56.8471  70.8563  85.661  69.6766  81.0966  84.6674  79.1709  99.6117  105.492  96.9641  92.2476  99.8133  94.8876
443765440  62.7373  67.0089  68.8884  64.2867  71.2611  61.1186  58.2553  53.6822  60.8505  60.7787  56.6562  56.8401  70.8507  85.6676  69.6936  81.0778  84.6642  79.1585  99.6346  105.504  96.9582  92.2576  99.8298  94.9633
443765493  62.6394  66.9433  68.8021  64.2643  71.1926  60.8679  58.241  53.6704  60.8009  60.7756  56.6477  56.8418  70.8502  85.6694  69.689  81.0799  84.662  79.1604  99.6326  105.504  96.9575  92.2561  99.8292  94.9586
443765548  62.7706  66.9842  68.9091  64.375  71.1779  61.0632  58.2662  53.6768  60.9018  60.7965  56.6372  56.8336  70.8434  85.6711  69.7022  81.0648  84.6655  79.153  99.6473  105.511  96.9545  92.2616  99.845  95.0073
443765601  62.7211  66.9765  68.9315  64.3616  71.1355  60.9353  58.2556  53.6662  60.8491  60.7836  56.6368  56.8383  70.8487  85.6703  69.6933  81.06  84.6714  79.1579  99.6399  105.507  96.9591  92.256  99.8411  94.9817
443765656  62.7585  66.9736  68.8564  64.3232  71.108  60.9723  58.2638  53.6621  60.8484  60.7914  56.629  56.8372  70.8462  85.671  69.6984  81.0582  84.6654  79.159  99.6425  105.51  96.9536  92.2585  99.8466  95.0036
443765709  62.6819  66.9079  68.7601  64.2918  71.0591  60.791  58.2518  53.6218  60.804  60.7881  56.6246  56.8358  70.8449  85.6682  69.6935  81.0605  84.6688  79.1606  99.6419  105.507  96.9544  92.2573  99.8409  94.987
443765764  62.5997  66.9267  68.7635  64.3039  71.0575  60.6547  58.2414  53.6251  60.8187  60.7892  56.624  56.8352  70.8443  85.6664  69.6952  81.0607  84.6711  79.1617  99.6434  105.506  96.9541  92.2569  99.8458  94.9847
443765817  62.584  66.9856  68.8297  64.3207  71.206  60.7276  58.2362  53.6372  60.8259  60.7825  56.6439  56.8393  70.8465  85.6658  69.6924  81.0627  84.6739  79.1598  99.6422  105.505  96.9579  92.2565  99.8418  94.9688
