444141765 25.9238 17.9107 30.7761 18.0625 34.4606 18.0312 43.419 16.9375 33.6843 17.75 38.2999 20.7188 
444141905 25.783 17.9018 30.7524 18.0625 34.4736 18.0625 43.5095 16.9375 33.6211 17.7188 38.2304 20.6562 
444142023 25.8383 17.875 30.8094 18.0625 34.4131 18.0625 43.4278 16.875 33.6724 17.75 38.3622 20.6875 
444142086 25.8953 17.875 30.7894 18.0625 34.4985 18.0625 43.3954 16.9167 33.6439 17.7188 38.3159 20.6562 
444142182 25.9836 17.875 30.7595 18.0625 34.5584 18.0625 43.4721 16.8958 33.6344 17.75 38.3372 20.6562 
444142247 25.7813 17.875 30.7761 18.0625 34.5698 18.0625 43.522 16.9062 33.6809 17.7188 38.2375 20.6562 
444142330 25.8573 17.9375 30.7864 18.0625 34.4985 18.0625 43.4178 16.9583 33.6676 17.7188 38.2405 20.6875 
444142431 25.9238 17.9 30.8094 18.0625 34.4679 18.0625 43.3835 16.8958 33.6261 17.75 38.2414 20.6875 
444142526 26.0293 17.875 30.7894 18.0625 34.5484 18.0625 43.4415 16.9167 33.7162 17.7188 38.3695 20.7188 
444142620 25.9522 17.9125 30.7822 18.0625 34.5924 18.0625 43.4721 16.9688 33.6549 17.7188 38.2741 20.6875 
444142722 25.8407 17.9 30.7695 18.0625 34.5484 18.0938 43.4921 16.9062 33.7507 17.75 38.3055 20.6875 
444142816 26.0092 17.9062 30.7595 18.0625 34.5609 18.0938 43.512 16.9062 33.7009 17.75 38.393 20.7292 
444142911 26.0345 17.9167 30.7496 18.0938 34.4372 18.0938 43.5182 16.9688 33.8096 17.75 38.3962 20.7188 
444143007 26.0235 17.9062 30.8293 18.0938 34.5235 18.0625 43.512 16.8958 33.6344 17.7812 38.3248 20.7125 
444143108 26.0168 17.9062 30.7761 18.0625 34.5167 18.0938 43.4437 16.9625 33.719 17.75 38.3016 20.75 
444143203 26.0168 17.9062 30.8324 18.0938 34.5167 18.0938 43.454 16.9688 33.7009 17.75 38.3123 20.7188 
444143298 25.9419 17.9375 30.8184 18.0938 34.4679 18.0938 43.4555 17 33.6566 17.75 38.3641 20.7083 
444143393 25.8839 17.9375 30.7496 18.1042 34.4587 18.0938 43.4456 16.9375 33.6439 17.7875 38.2731 20.7292 
444143494 25.9238 17.9375 30.7822 18.0938 34.5185 18.0938 43.5434 16.875 33.7721 17.7708 38.304 20.75 
444143590 25.8723 17.9375 30.779 18.0903 34.5771 18.0938 43.441 16.9583 33.7432 17.7812 38.253 20.7188 
444143819 26.0377 17.9062 30.8003 18.0938 34.3988 18.0938 43.5434 16.9062 33.6411 17.75 38.1766 20.7188 
444143903 26.0789 17.9375 30.7278 18.1042 34.5318 18.0938 43.5291 17 33.8793 17.7812 38.4619 20.7188 
444144010 26.0567 17.875 30.7761 18.0938 34.5982 18.0938 43.5095 16.9375 33.9626 17.7812 38.3181 20.7188 
444144105 26.1692 17.9375 30.8184 18.0625 34.5783 18.0938 43.512 16.9375 33.9003 17.7812 38.437 20.7188 
444144205 26.1232 17.9375 30.7864 18.0938 34.6979 18.0938 43.5434 16.9375 33.8718 17.75 38.5367 20.7083 
444144300 26.163 17.9375 30.8017 18.0625 34.678 18.1042 43.5488 16.9375 33.9003 17.75 38.5034 20.75 
444144394 26.2162 17.9375 30.7822 18.0938 34.5384 18.0938 43.5642 16.9688 34.0499 17.75 38.4013 20.75 
444144491 26.1801 17.9375 30.8387 18.0938 34.6979 18.0938 43.5434 16.9375 34.1795 17.7812 38.3729 20.7812 
444144592 26.1692 17.9375 30.8184 18.0938 34.6213 18.0875 43.6431 16.9688 34.281 17.7812 38.4298 20.7188 
444144689 26.2152 17.9062 30.9091 18.0938 34.5207 18.1 43.6573 16.9375 34.277 17.7812 38.4868 20.7188 
444144792 26.2152 17.9375 31.0616 18.0938 34.6436 18.0875 43.6217 17 34.1567 17.7812 38.4561 20.7812 
444144893 26.2029 17.9375 31.0287 18.0938 34.7549 18.0938 43.6716 16.9583 34.1329 17.7812 38.4868 20.7875 
444144982 26.1594 17.9375 31.1085 18.0938 34.7353 18.1 43.7997 16.9792 34.2858 17.7812 38.4619 20.7708 
444145084 26.2827 17.9375 31.0919 18.1 34.7478 18.0875 43.6915 16.9375 34.1994 17.7812 38.4868 20.7917 
444145180 26.2229 17.9375 31.1085 18.0875 34.744 18.0938 43.7339 16.9062 34.1709 17.7812 38.4868 20.75 
444145279 26.296 17.9375 31.1617 18.1042 34.6855 18.0938 43.7329 17 34.2825 17.7917 38.5942 20.7812 
444145374 26.2229 17.9375 31.2173 18.0938 34.8053 18.0938 43.7879 16.9583 34.2548 17.7768 38.5295 20.7812 
444145470 26.2229 17.9375 31.175 18.0833 34.7644 18.1042 43.8045 16.9062 34.2629 17.7812 38.7084 20.7812 
444145565 26.2138 17.9375 31.2636 18.0938 34.7834 18.0938 43.7879 17 34.2447 17.7812 38.6197 20.8125 
444145660 26.2501 17.9688 31.194 18.1 34.7866 18.0938 43.7962 16.9375 34.2792 17.7812 38.5865 20.7812 
444145755 26.2628 17.9375 31.175 18.0875 34.7977 18.0938 43.8891 16.9792 34.2493 17.7875 38.6264 20.7812 
444145849 26.2783 17.9375 31.1528 18.1042 34.7918 18.0938 43.8211 16.9375 34.2564 17.7812 38.7289 20.7812 
444145943 26.2727 17.9375 31.194 18.0938 34.8475 18.0938 43.8876 17 34.2592 17.7812 38.8243 20.775 
444146042 26.2229 17.9375 31.1957 18.0938 34.8546 18.125 43.8863 16.9375 34.4218 17.7812 38.8358 20.7875 
444146129 26.3226 17.9375 31.1883 18.0938 34.9155 18.125 43.9109 16.9375 34.3703 17.7812 38.9623 20.7812 
444146230 26.3891 17.9375 31.1629 18.125 34.8575 18.125 43.9582 16.9688 34.4154 17.775 38.9521 20.7812 
444146325 26.5067 17.9375 31.175 18.0625 34.9971 18.0938 43.9477 16.9688 34.4525 17.7812 38.9521 20.7708 
444146420 26.522 17.9375 31.1307 18.125 34.9258 18.125 44.016 16.9688 34.5599 17.7812 38.992 20.7812 
444146515 26.4954 17.9375 31.175 18.0938 34.9434 18.125 44.055 17 34.6481 17.7812 38.8856 20.7812 
444146610 26.5718 17.9375 31.2082 18.125 34.9638 18.0938 43.9818 16.9583 34.6093 17.7917 38.9355 20.7812 
444146704 26.5968 17.9375 31.2717 18.125 34.9638 18.125 44.0561 16.9688 34.571 17.7812 39.0138 20.7917 
444146798 26.6359 17.9375 31.3623 18.125 34.9638 18.125 44.0397 17 34.6695 17.7768 39.1249 20.7812 
444146892 26.6549 17.9688 31.3222 18.125 34.9741 18.125 44.161 16.9375 34.6979 17.7917 39.0237 20.7708 
444146992 26.522 17.9688 31.3079 18.125 34.9828 18.0938 44.1317 17 34.6647 17.7708 38.9388 20.8125 
444147082 26.5818 17.9688 31.283 18.125 34.9572 18.125 44.0571 16.9583 34.6673 17.7917 38.993 20.7812 
444147180 26.6051 17.9688 31.3934 18.125 35.0768 18.125 44.1778 17 34.5599 17.7812 38.9569 20.7812 
444147269 26.5619 17.9688 31.3877 18.125 34.9828 18.125 44.055 16.9375 34.6267 17.7812 39.0053 20.7812 
444147368 26.6217 17.9375 31.3986 18.125 34.9223 18.125 44.0039 17 34.6695 17.7812 39.0281 20.775 
444147457 26.6217 17.9688 31.3693 18.125 35.0802 18.125 44.19 16.9375 34.7146 17.8125 39.1515 20.7812 
444147556 26.6308 17.9375 31.4361 18.0938 35.0786 18.125 44.1501 16.9375 34.6519 17.7812 39.0544 20.7812 
444147650 26.6308 17.9688 31.4699 18.125 34.9971 18.125 44.1274 17 34.7122 17.8125 39.0477 20.7875 
444147743 26.6217 17.9688 31.463 18.125 35.0469 18.125 44.2255 16.9583 34.6519 17.7812 39.039 20.7812 
444147832 26.6489 17.9375 31.63 18.125 35.0469 18.125 44.0828 16.9375 34.6232 17.7812 39.1515 20.7812 
444147931 26.6308 17.9688 31.598 18.125 35.0702 18.125 44.1558 17 34.6315 17.8125 39.1737 20.7812 
444148021 26.7214 17.9688 31.5871 18.125 35.1765 18.125 44.3097 16.9375 34.7378 17.8125 39.085 20.8125 
444148053 26.6217 17.9688 31.6342 18.125 35.0968 18.125 44.2698 16.9375 34.6714 17.7708 39.1311 20.7812 
444148146 26.5945 17.9688 31.5798 18.125 35.054 18.125 44.1429 17 34.6581 17.8125 39.1157 20.7812 
444148238 26.7214 17.9688 31.5738 18.125 35.0968 18.125 44.2033 16.9375 34.6381 17.7812 39.1757 20.8125 
444148330 26.6308 17.9375 31.632 18.125 35.1581 18.125 44.3496 17 34.6519 17.7812 39.1349 20.8125 
444148426 26.6716 17.9688 31.4892 18.125 35.1202 18.125 44.2199 16.9375 34.6813 17.8125 39.1672 20.7812 
444148521 26.6217 17.9688 31.4721 18.125 35.2195 18.125 44.3695 16.9792 34.673 17.7812 39.085 20.7812 
444148615 26.6447 18 31.5436 18.125 35.2107 18.125 44.2879 17 34.6714 17.8125 39.142 20.7812 
444148708 26.6754 17.9583 31.5572 18.125 35.1632 18.125 44.2532 16.9375 34.6606 17.7812 39.1848 20.7812 
444148800 26.6852 18 31.5894 18.125 35.1822 18.125 44.19 17 34.678 17.7812 39.1394 20.7812 
444148895 26.6852 17.9375 31.5738 18.125 35.13 18.125 44.2698 17.0312 34.8513 17.7812 39.1848 20.7708 
444148989 26.6217 17.9688 31.5572 18.125 35.2164 18.125 44.3242 16.9625 34.7644 17.7812 39.1515 20.7917 
444149084 26.7214 17.9375 31.5786 18.125 35.168 18.125 44.3894 17 34.7977 17.7812 39.142 20.8125 
444149178 26.6716 17.9688 31.538 18.125 35.2599 18.125 44.3363 17 34.8724 17.8125 39.2078 20.7812 
444149278 26.7981 17.9688 31.596 18.125 35.2392 18.125 44.3553 16.9375 34.7312 17.8125 39.2301 20.8125 
444149366 26.7879 17.9792 31.6237 18.125 35.2655 18.125 44.4407 17 34.8974 17.75 39.218 20.775 
444149467 26.9362 17.9583 31.5073 18.125 35.2364 18.125 44.4027 16.9375 34.8974 17.7917 39.3151 20.7875 
444149555 27.1024 17.9688 31.5667 18.125 35.3225 18.125 44.4065 16.9688 35.0584 17.7778 39.2845 20.75 
444149927 27.0139 17.9375 31.5436 18.125 35.3674 18.125 44.4511 16.9688 34.9971 17.7917 39.3177 20.7188 
444150015 27.1049 17.9375 31.5516 18.0938 35.4158 18.125 44.455 16.9375 35.1537 17.775 39.3388 20.7812 
444150108 27.2109 17.9375 31.6161 18.0938 35.4231 18.0938 44.4385 16.9792 35.1253 17.7875 39.2645 20.7812 
444150201 27.1801 17.9375 31.607 18.125 35.4158 18.125 44.4999 16.9375 35.017 17.7812 39.3376 20.7917 
444150296 27.1663 17.9375 31.627 18.125 35.4649 18.125 44.4977 16.9062 35.1566 17.7812 39.2678 20.775 
444150391 27.2471 17.9688 31.5798 18.125 35.3405 18.125 44.5152 16.9688 35.1693 17.8125 39.4008 20.7917 
444150485 27.1816 17.9375 31.6914 18.125 35.4529 18.0938 44.5404 16.9688 35.1342 17.7708 39.3751 20.7708 
444150585 27.1816 17.9375 31.8438 18.125 35.4734 18.125 44.5236 17 35.133 17.7917 39.3458 20.7917 
444150680 27.229 17.9688 31.9062 18.125 35.5137 18.125 44.6073 16.9375 35.1581 17.7812 39.4573 20.7708 
444150776 27.2399 17.9688 31.946 18.125 35.5178 18.125 44.5855 16.9375 35.0825 17.8125 39.4072 20.7917 
444150870 27.1356 17.9688 31.8663 18.125 35.4557 18.125 44.5889 17 35.1512 17.7812 39.3011 20.7812 
444150964 27.2199 17.9375 31.9394 18.125 35.5122 18.125 44.6686 16.9375 35.1121 17.8125 39.4225 20.7812 
444151059 27.2 17.9375 32.0059 18.125 35.5455 18.0625 44.7185 17 35.017 17.7708 39.3414 20.7708 
444151112 27.1576 17.9375 31.884 18.125 35.4956 18.1042 44.61 16.9375 35.2089 17.7917 39.3509 20.7812 
444151211 27.2598 17.9375 31.9726 18.0625 35.6202 18.125 44.6142 16.9375 35.1189 17.7708 39.3765 20.7812 
444151306 27.2057 17.9375 31.9968 18.125 35.5953 18.125 44.6544 16.9688 35.1395 17.7812 39.444 20.7812 
444151401 27.2532 17.9375 31.946 18.125 35.55 18.125 44.7146 16.9375 35.184 17.7812 39.4476 20.7875 
444151496 27.229 17.9688 32.0149 18.125 35.6078 18.125 44.6867 17 35.132 17.7857 39.4135 20.775 
444151601 27.2366 17.9375 32.0524 18.125 35.5953 18.125 44.7398 16.9375 35.15 17.7812 39.4554 20.7812 
444151701 27.3196 17.9375 31.9631 18.0938 35.5621 18.125 44.7218 16.9792 35.184 17.7812 39.5503 20.7812 
444151795 27.2276 17.9375 32.0059 18.125 35.6588 18.125 44.6867 16.9583 35.1101 17.775 39.5005 20.7812 
444151889 27.2276 17.9375 31.9948 18.125 35.695 18.125 44.6686 17 35.2297 17.7875 39.4685 20.7812 
444151977 27.2736 17.9688 32.0806 18.125 35.638 18.125 44.7019 16.9375 35.2042 17.8125 39.5636 20.7812 
444152069 27.3196 17.9375 32.0391 18.125 35.6797 18.125 44.7462 17 35.2268 17.7812 39.5693 20.7857 
444152202 27.303 17.9688 32.0059 18.125 35.602 18.125 44.706 16.9583 35.1632 17.7812 39.5005 20.7812 
444152300 27.4194 17.9375 31.9774 18.125 35.638 18.125 44.7411 16.9375 35.3532 17.7812 39.502 20.7812 
444152394 27.3695 17.9792 31.9605 18.125 35.5953 18.125 44.7774 17 35.2392 17.7812 39.537 20.775 
444152494 27.2997 17.9375 32.0059 18.125 35.6588 18.125 44.6908 16.9375 35.3729 17.8125 39.567 20.8125 
444152584 27.4487 18 32.0723 18.125 35.6701 18.125 44.6867 17 35.2677 17.7812 39.5088 20.8125 
444152686 27.4252 17.9688 32.0596 18.125 35.6797 18.125 44.8499 17 35.5263 17.8125 39.567 20.7812 
444152778 27.4763 17.9583 32.0512 18.125 35.6665 18.125 44.7484 16.9375 35.4101 17.7812 39.5266 20.8125 
444152871 27.3994 17.9688 32.0059 18.125 35.6751 18.125 44.8499 17 35.5122 17.7812 39.5606 20.8125 
444152958 27.4027 17.975 32.1362 18.125 35.6665 18.125 44.8211 17.0312 35.4956 17.8125 39.5769 20.8438 
444153051 27.3446 17.9375 31.9982 18.125 35.7104 18.125 44.868 16.9625 35.5089 17.8125 39.5587 20.7812 
444153145 27.4692 17.9688 32.0391 18.125 35.6784 18.125 44.8527 16.9375 35.4496 17.8125 39.537 20.8125 
444153239 27.5024 17.975 32.0628 18.125 35.6769 18.125 44.9043 17 35.557 17.8125 39.5452 20.8125 
444153332 27.473 17.9625 31.9787 18.125 35.7449 18.125 44.9043 16.9375 35.4593 17.75 39.5299 20.8125 
444153427 27.5938 17.9688 32.0391 18.125 35.7857 18.125 44.8862 17 35.4457 17.7917 39.639 20.8125 
444153521 27.5789 17.975 32.0391 18.1562 35.809 18.125 44.9013 17 35.5621 17.8125 39.7558 20.8438 
444153616 27.5938 17.9688 32.0272 18.125 35.8723 18.125 44.9371 16.9688 35.4496 17.8125 39.7118 20.7708 
444153827 27.6045 17.9583 32.0391 18.125 35.7947 18.125 45.0176 16.9375 35.346 17.8125 39.6633 20.75 
444153884 27.6786 17.9375 32.1056 18.0938 35.8024 18.125 44.868 16.9375 35.4671 17.7708 39.695 20.7812 
444153979 27.5315 17.9375 32.0486 18.125 35.8763 18.0938 44.9405 17 35.4593 17.8125 39.6289 20.7812 
444154073 27.5958 17.9688 32.0723 18.125 35.9144 18.125 44.9788 16.9375 35.4775 17.7812 39.7331 20.7812 
444154166 27.6278 17.9375 32.0059 18.125 35.7836 18.125 45.0475 17 35.4593 17.7812 39.7387 20.7812 
444154259 27.5357 17.9375 32.1976 18.125 35.7675 18.125 45.0841 16.9688 35.4529 17.7812 39.5978 20.7875 
444154352 27.6587 17.9375 32.1056 18.125 35.7449 18.125 44.9768 16.9583 35.4775 17.8125 39.783 20.7812 
444154439 27.69 17.9375 32.143 18.0938 35.8413 18.125 44.9754 17 35.4956 17.7812 39.806 20.75 
444154533 27.6354 17.9375 32.2302 18.125 35.9229 18.125 45.0342 17 35.4342 17.8125 39.783 20.7917 
444154628 27.6045 17.9688 32.2765 18.125 35.828 18.125 45.0176 16.9375 35.5098 17.8125 39.783 20.7812 
444154723 27.6188 17.9688 32.3762 18.125 35.8944 18.125 45.0959 16.9792 35.4956 17.7812 39.8827 20.7708 
444154816 27.6188 17.975 32.3798 18.125 35.9126 18.125 45.0674 17 35.4593 17.8125 39.8827 20.7875 
444154910 27.6757 17.9583 32.4047 18.125 35.9372 18.125 45.1273 16.9375 35.4624 17.8125 39.8827 20.7812 
444155004 27.6587 17.9792 32.4296 18.125 35.8944 18.125 45.0674 17 35.4386 17.7812 39.9552 20.7708 
444155104 27.6278 17.9583 32.3548 18.125 35.9514 18.125 45.1037 17.0312 35.4624 17.8125 39.9159 20.8125 
444155200 27.652 17.9688 32.4138 18.125 35.9144 18.1562 45.0817 16.9375 35.5416 17.8125 39.9371 20.7812 
444155295 27.6587 17.9688 32.4246 18.125 36.0469 18.1562 45.0896 17 35.4956 17.7812 39.9658 20.7812 
444155389 27.7185 17.9688 32.3762 18.1875 36.0018 18.1562 45.1244 17.0312 35.4814 17.8125 39.9226 20.8125 
444155483 27.6188 17.9688 32.3548 18.125 35.9775 18.1562 45.1273 16.9375 35.5109 17.8125 39.9159 20.8438 
444155578 27.6437 17.9792 32.4645 18.125 35.972 18.125 45.1339 17 35.6418 17.8125 39.8952 20.8125 
444155673 27.6298 17.9688 32.4737 18.125 35.9941 18.1562 45.1672 17.0312 35.6643 17.8125 39.927 20.8125 
444155772 27.6387 17.9688 32.3817 18.125 36.0805 18.125 45.1762 16.9375 35.7781 17.8125 39.9901 20.875 
444155866 27.6725 17.9688 32.3648 18.125 36.0171 18.125 45.2125 16.9375 35.7257 17.8125 39.9625 20.8125 
444155956 27.6985 17.9625 32.397 18.125 36.0274 18.125 45.2099 17.0208 35.7449 17.8125 39.9824 20.8125 
444156048 27.706 17.9688 32.443 18.125 35.9941 18.125 45.1838 16.9583 35.7781 17.8125 40.1184 20.8125 
444156143 27.6418 17.9792 32.4512 18.1562 36.0689 18.125 45.2208 17 35.7104 17.8125 39.9492 20.8438 
444156237 27.6188 17.9688 32.3449 18.1562 36.0052 18.125 45.2004 17 35.8944 17.8125 40.0251 20.8125 
444156287 27.6757 17.9653 32.4158 18.125 36.0084 18.125 45.1118 16.9375 35.7075 17.8125 39.9758 20.8125 
444156390 27.7003 17.9688 32.4138 18.1562 36.0469 18.1562 45.2241 17 35.7805 17.8125 39.9397 20.8125 
444156493 27.6077 17.9688 32.4047 18.125 35.9742 18.125 45.1173 16.9375 35.5416 17.8125 39.9441 20.8125 
444156587 27.646 17.975 32.3449 18.125 35.9307 18.125 45.1672 16.9792 35.6452 17.8125 39.9824 20.7812 
444156681 27.7318 17.9688 32.4379 18.125 35.9609 18.125 45.1472 16.9375 35.5723 17.8125 39.9254 20.8125 
444156776 27.633 17.9688 32.4158 18.1562 35.9941 18.125 45.2241 17 35.7083 17.8125 39.8827 20.7812 
444156870 27.6725 17.9688 32.4319 18.1562 36.0757 18.1562 45.2669 17 35.6684 17.8125 40.0223 20.8438 
444156965 27.7185 17.9583 32.3412 18.125 35.9443 18.125 45.1902 16.9375 35.6643 17.8125 39.9625 20.8438 
444157058 27.6312 17.9792 32.4246 18.125 35.9865 18.1875 45.14 17.0208 35.5787 17.8125 39.9658 20.8438 
444157154 27.6278 17.9625 32.3663 18.125 36.0654 18.1458 45.1273 16.9375 35.7131 17.8125 39.9824 20.8125 
444157246 27.6473 17.9732 32.3817 18.125 36.0796 18.125 45.217 17 35.6808 17.8125 39.9359 20.8125 
444157340 27.5916 17.9688 32.3548 18.1562 35.9941 18.1562 45.2306 16.9583 35.7216 17.8125 40.0489 20.8438 
444157435 27.747 17.9625 32.3904 18.125 36.0478 18.125 45.2004 16.9792 35.638 17.8125 39.9824 20.875 
444157528 27.7019 18 32.4379 18.125 36.0032 18.1562 45.1561 17.0312 35.6643 17.8125 40.0198 20.8125 
444157622 27.7185 17.9688 32.4545 18.1562 36.0785 18.1562 45.1037 16.9583 35.7199 17.8125 39.9966 20.8438 
444157716 27.6786 17.9688 32.3715 18.125 35.9692 18.125 45.1672 17 35.8177 17.8125 40.0361 20.8542 
444157812 27.7849 18 32.4379 18.1667 36.0511 18.1667 45.2306 17.0312 35.7781 17.8125 40.1184 20.8333 
444157907 27.7185 18 32.4759 18.125 35.9941 18.1458 45.2419 16.9688 35.7698 17.8125 40.1264 20.8438 
444157963 27.7309 17.9625 32.4277 18.125 36.0796 18.125 45.227 16.9375 35.8375 17.8125 39.9824 20.7708 
444158060 27.7185 17.9792 32.4379 18.125 36.0576 18.125 45.2953 17 35.8446 17.8125 40.0023 20.8125 
444158154 27.5916 17.9583 32.3715 18.125 36.0395 18.125 45.2526 16.9375 35.8321 17.8125 40.0156 20.8125 
444158247 27.7338 17.9688 32.434 18.125 36.0213 18.125 45.1943 16.9688 35.7698 17.8125 40.0251 20.8125 
444158344 27.7559 17.9688 32.4759 18.125 36.0108 18.125 45.2362 16.9688 35.8024 17.7812 40.1435 20.7812 
444158438 27.6786 17.9792 32.4047 18.125 36.0213 18.125 45.2208 17 35.8147 17.8125 39.9682 20.8125 
444158532 27.7185 17.9583 32.4246 18.125 36.129 18.125 45.1672 16.9375 35.7881 17.8125 39.945 20.8125 
444158633 27.7683 17.9792 32.4379 18.125 36.0274 18.125 45.2822 17 35.7482 17.8125 40.0251 20.8438 
444158728 27.9036 17.9688 32.4681 18.125 36.0315 18.125 45.2099 17 35.8678 17.8125 40.1128 20.8438 
444158821 27.7185 17.9688 32.4332 18.125 36.0606 18.125 45.2835 16.9375 35.8545 17.8125 40.0821 20.8438 
444158916 27.9321 17.9688 32.4246 18.125 36.1382 18.125 45.2835 17.0312 35.8802 17.8125 40.0208 20.8438 
444159011 27.8412 18 32.467 18.125 36.0757 18.1562 45.217 17 35.911 17.8125 40.0679 20.85 
444159104 27.9179 18 32.4113 18.1562 36.0689 18.1562 45.2384 16.9375 35.8147 17.8125 40.1281 20.8375 
444159197 27.7373 17.9152 32.4124 18.0913 36.0639 18.0795 45.2255 16.9464 35.7571 17.7326 39.9893 20.6431 
444160508 27.791 17.875 32.4047 18.0312 36.0689 18.0625 45.1672 16.875 35.7947 17.7188 40.0251 20.625 
444160596 27.6852 17.875 32.4246 18.0625 36.0213 18.0625 45.2208 16.9375 35.8637 17.725 39.9625 20.5938 
444160691 27.6742 17.9167 32.4277 18.0625 36.0632 18.0312 45.2362 16.9688 35.6716 17.7188 39.8428 20.6667 
444160791 27.7351 17.9062 32.3216 18.0625 36.044 18.0625 45.1339 16.9 35.6576 17.7188 39.9966 20.6562 
444160886 27.5855 17.9062 32.4138 18.0625 36.0018 18.0625 45.1921 16.9688 35.5876 17.75 39.9441 20.6875 
444160981 27.5789 17.9375 32.3848 18.0938 35.9742 18.0625 45.1581 16.9375 35.4956 17.75 39.9008 20.7187 
444161085 27.6278 17.9375 32.3648 18.0625 35.9404 18.0625 45.1206 16.875 35.5526 17.7812 39.9049 20.7292 
444161181 27.6097 17.9375 32.4446 18.0938 35.9055 18.0938 45.1339 16.9688 35.5621 17.75 39.9658 20.7083 
444161276 27.652 17.9375 32.4047 18.0938 35.9994 18.0982 45.1672 16.9583 35.4823 17.7812 39.9254 20.7292 
444161386 27.6587 17.9375 32.3848 18.1042 36.0171 18.0875 45.0874 16.9062 35.4593 17.7857 39.8827 20.7188 
444161480 27.6641 17.9375 32.443 18.0938 35.9941 18.1042 45.1037 16.9688 35.4707 17.7812 39.8827 20.7188 
444161575 27.5916 17.9375 32.3335 18.0875 35.9144 18.0893 45.1472 16.9375 35.479 17.7708 39.9287 20.75 
444161672 27.6188 17.9375 32.45 18.1042 35.9194 18.0938 45.0896 16.9062 35.5155 17.7812 39.919 20.75 
444161745 27.7185 17.9375 32.3762 18.0938 35.9443 18.0938 45.1073 16.9688 35.4671 17.7812 39.9492 20.6875 
444161838 27.633 17.9375 32.5044 18.0938 35.9343 18.1042 45.1048 16.9375 35.4557 17.7917 39.9425 20.7708 
444161931 27.5798 17.9028 32.1116 18.0909 35.8196 18.0893 44.9903 16.9321 35.4956 17.75 39.7577 20.6875 
444162448 27.5315 17.9125 32.0557 18.0625 35.638 18.0625 44.7883 16.9375 35.4386 17.75 39.5759 20.6875 
444162556 27.4884 17.9062 31.956 18.0625 35.695 18.0938 44.9079 16.9583 35.2297 17.75 39.6085 20.7188 
444162642 27.5618 17.8958 32.0149 18.0938 35.649 18.0938 44.7683 16.9 35.3422 17.75 39.6334 20.7188 
444162737 27.5589 17.9167 32.0557 18.125 35.6337 18.0625 44.9141 16.9688 35.4671 17.75 39.5745 20.725 
444162832 27.5009 17.9375 32.0806 18.0875 35.6643 18.0938 44.9013 16.9583 35.5241 17.75 39.5636 20.75 
444162926 27.5958 17.9375 32.0657 18.0625 35.6769 18.0938 44.9478 16.9062 35.405 17.7812 39.6986 20.7188 
444163025 27.4194 17.9375 32.0512 18.0938 35.7662 18.0938 44.8834 17 35.6119 17.7812 39.6652 20.8125 
444163120 27.4027 17.9375 32.0457 18.125 35.695 18.1042 44.9179 16.9625 35.4457 17.7917 39.5503 20.7708 
444163214 27.5024 17.9375 32.1056 18.0938 35.6751 18.0938 44.8862 16.9062 35.3868 17.775 39.6679 20.7917 
444163309 27.5689 17.9688 32.0308 18.125 35.7836 18.0938 44.9587 17 35.3294 17.7875 39.714 20.7812 
444163404 27.5357 17.9688 32.0771 18.0938 35.7172 18.125 44.9405 16.9583 35.4386 17.7812 39.5836 20.7708 
