444145180 1011.26 4.3003 29.7497 43.7339 582.288 3577.89 16.9062 
444145279 1011.25 4.3003 29.7743 43.7329 583.097 3572.55 17 
444145374 1011.15 4.3003 29.8436 43.7879 590.371 3572.55 16.9583 
444145470 1011.04 4.3003 29.785 43.8045 586.641 3553.82 16.9062 
444145565 1011.1 4.3003 29.8552 43.7879 593.402 3553 17 
444145660 1011.01 4.3003 29.7582 43.7962 579.594 3565.46 16.9375 
444145755 1010.97 4.3003 29.6958 43.8891 588.167 3589.65 16.9792 
444145849 1010.87 4.3003 29.7267 43.8211 585.962 3576.21 16.9375 
444145943 1010.85 4.3003 29.7311 43.8876 587.677 3558.94 17 
444146042 1010.8 4.3003 29.6964 43.8863 598.454 3553.18 16.9375 
444146129 1010.68 4.3003 29.7137 43.9109 585.962 3543.96 16.9375 
444146230 1010.54 4.3003 29.8219 43.9582 587.677 3547.42 16.9688 
444146325 1010.58 4.3003 29.77 43.9477 588.35 3555.1 16.9688 
444146420 1010.56 4.3003 29.7484 44.016 583.443 3549.34 16.9688 
444146515 1010.52 4.3003 29.8311 44.055 590.371 3570.45 17 
444146610 1010.49 4.3003 29.8467 43.9818 585.521 3577.43 16.9583 
444146704 1010.32 4.3003 29.8042 44.0561 592.796 3570.84 16.9688 
444146798 1010.38 4.3003 29.8627 44.0397 590.371 3551.58 17 
444146892 1010.37 4.3003 29.7885 44.161 586.907 3551.58 16.9375 
444146992 1010.41 4.3003 29.7746 44.1317 590.371 3549.34 17 
444147082 1010.38 4.3003 29.7527 44.0571 604.227 3546.65 16.9583 
444147180 1010.22 4.3003 29.8695 44.1778 590.371 3557.89 17 
444147269 1010.28 4.3003 29.7654 44.055 592.576 3535.9 16.9375 
444147368 1010.3 4.3003 29.8998 44.0039 592.796 3532.54 17 
444147457 1010.3 4.3003 29.9098 44.19 593.604 3535.9 16.9375 
444147556 1010.13 4.3003 29.8964 44.1501 592.236 3546.24 16.9375 
444147650 1010.18 4.3003 29.9485 44.1274 583.758 3535.9 17 
444147743 1010.12 4.3003 29.8395 44.2255 582.288 3585.81 16.9583 
444147832 1010.03 4.3003 29.8436 44.0828 599.697 4195.14 16.9375 
444147931 1010.09 4.3003 29.8552 44.1558 595.76 4518.61 17 
444148021 1010.02 4.3003 29.9517 44.3097 596.433 4573.12 16.9375 
444148053 1009.99 4.3003 29.9685 44.2698 585.521 4595.81 16.9375 
444148146 1009.97 4.3003 30.0188 44.1429 586.641 4626.42 17 
444148238 1009.92 4.3003 29.995 44.2033 575.822 4659.45 16.9375 
444148330 1009.91 4.3003 30.1794 44.3496 597.832 4685.98 17 
444148426 1009.87 4.3003 30.0567 44.2199 586.641 4691.35 16.9375 
444148521 1009.77 4.3003 30.1826 44.3695 586.641 4707.89 16.9792 
444148615 1009.87 4.3003 30.1131 44.2879 583.443 4754.87 17 
444148708 1009.74 4.3003 30.1213 44.2532 607.158 4751.81 16.9375 
444148800 1009.71 4.3003 30.1919 44.19 588.639 4758.53 17 
444148895 1009.67 4.3003 30.1644 44.2698 605.802 4748.46 17.0312 
444148989 1009.67 4.3003 30.0945 44.3242 588.167 4750.85 16.9625 
444149084 1009.64 4.3003 30.2244 44.3894 590.371 4779.3 17 
444149178 1009.6 4.3003 30.3442 44.3363 599.031 4802.42 17 
444149278 1009.57 4.3003 30.2985 44.3553 599.031 4796.77 16.9375 
444149366 1009.58 4.3003 30.3125 44.4407 590.371 4779.65 17 
444149467 1009.52 4.3003 30.3412 44.4027 590.371 4785.4 16.9375 
444149555 1009.36 4.3003 30.4054 44.4065 592.737 4785.68 16.9688 
444149927 1009.1 4.3003 30.4061 44.4511 588.167 4798.84 16.9688 
444150015 1009.2 4.3003 30.3449 44.455 597.646 4801.53 16.9375 
444150108 1009.1 4.3003 30.4344 44.4385 588.35 4798.84 16.9792 
444150201 1009.09 4.3003 30.3758 44.4999 590.371 4840.18 16.9375 
444150296 1008.97 4.3003 30.3837 44.4977 585.521 4833.04 16.9062 
444150391 1008.91 4.3003 30.4272 44.5152 601.393 4808.61 16.9688 
444150485 1008.89 4.3003 30.4667 44.5404 597.646 4779.65 16.9688 
444150585 1008.93 4.3003 30.494 44.5236 592.796 4768.98 17 
444150680 1008.8 4.3003 30.5396 44.6073 601.687 4769.73 16.9375 
444150776 1008.84 4.3003 30.4562 44.5855 590.371 4789.88 16.9375 
444150870 1008.85 4.3003 30.4794 44.5889 592.796 4802.68 17 
444150964 1008.74 4.3003 30.5359 44.6686 582.288 4807.8 16.9375 
444151059 1008.69 4.3003 30.5359 44.7185 590.371 4798.84 17 
444151112 1008.73 4.3003 30.4479 44.61 587.138 4810.59 16.9375 
444151211 1008.67 4.3003 30.5339 44.6142 585.962 4798.84 16.9375 
444151306 1008.62 4.3003 30.4353 44.6544 587.677 4793.46 16.9688 
444151401 1008.63 4.3003 30.4802 44.7146 588.167 4810.04 16.9375 
444151496 1008.48 4.3003 30.5107 44.6867 592.236 4822.13 17 
444151601 1008.54 4.3003 30.5662 44.7398 592.103 4823.92 16.9375 
444151701 1008.48 4.3003 30.576 44.7218 590.371 4823.64 16.9792 
444151795 1008.33 4.3003 30.6463 44.6867 584.309 4833.39 16.9583 
444151889 1008.35 4.3003 30.5935 44.6686 592.392 4822.72 17 
444151977 1008.27 4.3003 30.6095 44.7019 588.167 4823.47 16.9375 
444152069 1008.24 4.3003 30.5935 44.7462 584.775 4824.22 17 
444152202 1008.24 4.3003 30.6747 44.706 584.309 4808.61 16.9583 
444152300 1008.22 4.3003 30.7047 44.7411 590.371 4821.87 16.9375 
444152394 1008 4.3003 30.6482 44.7774 583.097 4849.22 17 
444152494 1008.05 4.3003 30.6084 44.6908 592.236 4869.85 16.9375 
444152584 1008.16 4.3003 30.6846 44.6867 588.35 4839.15 17 
444152686 1007.96 4.3003 30.6374 44.8499 592.796 4827.5 17 
444152778 1007.98 4.3003 30.6057 44.7484 590.371 4812.27 16.9375 
444152871 1007.9 4.3003 30.5165 44.8499 580.672 4820.82 17 
444152958 1007.84 4.3003 30.586 44.8211 583.097 4820.34 17.0312 
444153051 1007.83 4.3003 30.5381 44.868 590.371 4836.04 16.9625 
444153145 1007.72 4.3003 30.5589 44.8527 585.962 4834.67 16.9375 
444153239 1007.81 4.3003 30.6666 44.9043 590.371 4822.35 17 
444153332 1007.68 4.3003 30.7004 44.9043 590.371 4830.6 16.9375 
444153427 1007.67 4.3003 30.5273 44.8862 585.962 4825.71 17 
444153521 1007.57 4.3003 30.6538 44.9013 584.983 4831.08 17 
444153616 1007.56 4.3003 30.6635 44.9371 586.154 4850.14 16.9688 
444153827 1007.51 4.3003 30.6917 45.0176 590.371 4849.22 16.9375 
444153884 1007.43 4.3003 30.5739 44.868 587.677 4875.61 16.9375 
444153979 1007.46 4.3003 30.6355 44.9405 581.278 4855.27 17 
444154073 1007.4 4.3003 30.6391 44.9788 588.35 4894.11 16.9375 
444154166 1007.31 4.3003 30.7287 45.0475 584.309 4889.79 17 
444154259 1007.23 4.3003 30.6864 45.0841 587.677 4895.99 16.9688 
444154352 1007.27 4.3003 30.6733 44.9768 581.554 4915.92 16.9583 
444154439 1007.23 4.3003 30.5705 44.9754 586.33 4899.16 17 
444154533 1007.19 4.3003 30.7004 45.0342 578.247 4914.72 17 
444154628 1007.09 4.3003 30.6828 45.0176 590.371 4894.11 16.9375 
444154723 1007.1 4.3003 30.5186 45.0959 590.371 4881.89 16.9792 
444154816 1007.05 4.3003 30.6463 45.0674 586.33 4931.27 17 
444154910 1007.01 4.3003 30.543 45.1273 579.594 4918.08 16.9375 
444155004 1006.94 4.3003 30.5976 45.0674 587.518 4916.4 17 
444155104 1006.86 4.3003 30.5446 45.1037 592.796 4897.37 17.0312 
444155200 1006.79 4.3003 30.6329 45.0817 585.962 4906.32 16.9375 
444155295 1006.78 4.3003 30.6438 45.0896 601.393 4908.56 17 
444155389 1006.9 4.3003 30.5947 45.1244 580.672 4912.52 17.0312 
444155483 1006.76 4.3003 30.5732 45.1273 592.236 4879.45 16.9375 
444155578 1006.68 4.3003 30.6987 45.1339 590.371 4885.42 17 
444155673 1006.63 4.3003 30.6016 45.1672 585.521 4868.7 17.0312 
444155772 1006.68 4.3003 30.484 45.1762 581.711 4867.7 16.9375 
444155866 1006.64 4.3003 30.464 45.2125 588.35 4881.24 16.9375 
444155956 1006.58 4.3003 30.557 45.2099 586.33 4871.39 17.0208 
444156048 1006.61 4.3003 30.5316 45.1838 591.988 4849.89 16.9583 
444156143 1006.58 4.3003 30.5002 45.2208 590.371 4852.58 17 
444156237 1006.55 4.3003 30.3704 45.2004 578.247 4843.62 17 
444156287 1006.63 4.3003 30.4933 45.1118 592.392 4860.98 16.9375 
444156390 1006.55 4.3003 30.5359 45.2241 580.268 4908.56 17 
444156493 1006.61 4.3003 30.5589 45.1173 600.475 4894.81 16.9375 
444156587 1006.7 4.3003 30.637 45.1672 587.138 4898.05 16.9792 
444156681 1006.64 4.3003 30.5229 45.1472 597.299 4895.99 16.9375 
444156776 1006.59 4.3003 30.5597 45.2241 605.526 4906.32 17 
444156870 1006.47 4.3003 30.4725 45.2669 593.065 4910.8 17 
444156965 1006.61 4.3003 30.479 45.1902 587.34 4935.88 16.9375 
444157058 1006.54 4.3003 30.4423 45.14 584.309 4911.7 17.0208 
444157154 1006.5 4.3003 30.4667 45.1273 590.371 4914 16.9375 
444157246 1006.5 4.3003 30.5359 45.217 596.984 4920.79 17 
444157340 1006.5 4.3003 30.6138 45.2306 594.78 4895.13 16.9583 
444157435 1006.4 4.3003 30.5662 45.2004 590.371 4877.38 16.9792 
444157528 1006.32 4.3003 30.4921 45.1561 595.967 4861.54 17.0312 
444157622 1006.38 4.3003 30.4291 45.1037 588.167 4881.69 16.9583 
444157716 1006.36 4.3003 30.4191 45.1672 588.506 4856.42 17 
444157812 1006.36 4.3003 30.3392 45.2306 590.371 4855.02 17.0312 
444157907 1006.34 4.3003 30.4515 45.2419 587.34 4839.15 16.9688 
444157963 1006.2 4.3003 30.4747 45.227 597.949 4852.58 16.9375 
444158060 1006.17 4.3003 30.4237 45.2953 585.521 4855.02 17 
444158154 1006.33 4.3003 30.4637 45.2526 583.443 4837.23 16.9375 
444158247 1006.29 4.3003 30.5253 45.1943 583.443 5115.09 16.9688 
444158344 1006.21 4.3003 30.4562 45.2362 591.988 4847.21 16.9688 
444158438 1006.23 4.3003 30.4083 45.2208 592.236 4843.62 17 
444158532 1006.22 4.3003 30.5336 45.1672 586.907 4833.39 16.9375 
444158633 1006.17 4.3003 30.4515 45.2822 592.796 4835.48 17 
444158728 1006.09 4.3003 30.4718 45.2099 598.454 4833.39 17 
444158821 1006.07 4.3003 30.4984 45.2835 582.288 4840.18 16.9375 
444158916 1006.04 4.3003 30.4916 45.2835 588.167 4833.98 17.0312 
444159011 1006.05 4.3003 30.5211 45.217 590.371 4841.38 17 
444159104 1006.11 4.3003 30.5194 45.2384 593.835 4827.78 16.9375 
444159197 1006 4.3003 30.5412 45.2255 591.452 4835.41 16.9464 
444160508 1006.02 4.3003 30.6277 45.1672 587.677 4806.52 16.875 
444160596 1005.89 4.3003 30.5909 45.2208 590.371 4825.71 16.9375 
444160691 1006.05 4.3003 30.5854 45.2362 593.402 4825.71 16.9688 
444160791 1006.08 4.3003 30.5186 45.1339 595.221 4809.17 16.9 
444160886 1006.04 4.3003 30.5814 45.1921 587.34 4823.27 16.9688 
444160981 1006.15 4.3003 30.5778 45.1581 588.755 4812.27 16.9375 
444161085 1006.19 4.3003 30.6052 45.1206 583.443 4829.29 16.875 
444161181 1006.17 4.3003 30.5773 45.1339 584.309 4823.92 16.9688 
444161276 1006.13 4.3003 30.586 45.1672 590.371 4837.47 16.9583 
444161386 1006.21 4.3003 30.6422 45.0874 588.35 4839.15 16.9062 
444161480 1006.21 4.3003 30.7545 45.1037 578.247 4842.25 16.9688 
444161575 1006.3 4.3003 30.7436 45.1472 585.521 4827.78 16.9375 
444161672 1006.27 4.3003 30.7566 45.0896 593.065 4833.39 16.9062 
444161745 1006.17 4.3003 30.7187 45.1073 591.887 4836.91 16.9688 
444161838 1006.33 4.3003 30.7058 45.1048 590.371 4877.38 16.9375 
444161931 1006.46 4.3003 30.6888 44.9903 590.812 4858.75 16.9321 
444162448 1006.72 4.3003 30.6268 44.7883 588.639 4838.11 16.9375 
444162556 1006.71 4.3003 30.603 44.9079 592.796 4852.58 16.9583 
444162642 1006.63 4.3003 30.6045 44.7683 588.167 4839.94 16.9 
444162737 1006.52 4.3003 30.602 44.9141 585.175 4830.6 16.9688 
444162832 1006.5 4.3003 30.6509 44.9013 590.371 4827.95 16.9583 
444162926 1006.44 4.3003 30.6246 44.9478 586.641 4814.51 16.9062 
444163025 1006.41 4.3003 30.6859 44.8834 579.594 4819.95 17 
444163120 1006.4 4.3003 30.6828 44.9179 590.371 4829.84 16.9625 
444163214 1006.47 4.3003 30.6895 44.8862 586.907 4811.05 16.9062 
444163309 1006.45 4.3003 30.7058 44.9587 586.33 4822.72 17 
444163404 1006.42 4.3003 30.8698 44.9405 583.097 4807.8 16.9583 
444163500 1006.31 4.3003 30.7949 45.0131 585.962 4801.28 16.9062 
444163600 1006.33 4.3003 30.841 44.9405 596.433 4800.76 17 
444163694 1006.35 4.3003 30.7545 44.9677 581.554 4802.68 16.9375 
444163789 1006.37 4.3003 30.7936 44.8823 580.268 4789.07 17 
444163884 1006.38 4.3003 30.8385 44.9224 578.247 4802.68 16.9583 
444163979 1006.29 4.3003 30.8987 44.8813 584.309 4814.51 17 
444164080 1006.22 4.3003 30.8735 44.9043 581.711 4803.72 16.9583 
444164177 1006.39 4.3003 30.8302 44.8798 585.825 4769.53 17 
444164321 1006.44 4.3003 30.8285 44.8374 578.247 4768.61 16.9375 
444164419 1006.4 4.3003 30.8178 44.7883 578.247 4785.4 16.9375 
444164518 1006.53 4.3003 30.836 44.7351 581.196 4788.47 16.9438 
444165120 1006.46 4.3003 30.8485 44.6686 581.554 4811.05 17.0208 
444165218 1006.46 4.3003 30.8994 44.6533 576.9 4810.59 16.9375 
444165314 1006.44 4.3003 30.8874 44.7572 582.288 4803.72 16.9062 
444165410 1006.27 4.3003 30.8572 44.7146 578.247 4771.97 17 
444165505 1006.26 4.3003 30.8879 44.7114 588.35 4756.61 16.9375 
444165604 1006.21 4.3003 30.8864 44.7256 578.247 4778.69 17 
444165701 1006.21 4.3003 30.8929 44.7185 575.449 4787.32 17 
444165794 1006.21 4.3003 30.7836 44.7351 580.672 4792.52 16.9062 
444165887 1006.07 4.3003 30.7797 44.8149 581.045 4778.69 16.9688 
444166002 1006.15 4.3003 30.7653 44.7968 584.983 4792.12 16.9375 
444166120 1006.18 4.3003 30.8259 44.7526 582.288 4798.84 17 
444166243 1006.13 4.3003 30.8505 44.7384 582.794 4765.25 16.9375 
444166360 1006.08 4.3003 30.8664 44.7122 583.443 4783.96 16.9688 
444166818 1006.08 4.3003 30.8338 44.7146 578.96 4801.28 16.9062 
444166945 1006.03 4.3003 30.8491 44.6088 582.288 4771.97 16.9688 
444167040 1006.07 4.3003 30.8505 44.6226 581.045 4796.92 16.9375 
444167140 1006.05 4.3003 30.868 44.73 579.594 4791.16 17 
444167235 1005.96 4.3003 30.8499 44.7019 572.736 4539.09 16.9375 
444167330 1006.05 4.3003 30.8874 44.6811 578.247 3967.63 16.9375 
444167424 1005.96 4.3003 30.8271 44.6829 578.247 3797.15 17 
444167525 1006.03 4.3003 30.8879 44.7049 583.758 3730.2 17.0312 
444167614 1006 4.3003 30.8688 44.6226 579.18 3682.2 16.9375 
444167708 1006.09 4.3003 30.841 44.6686 584.309 3645.63 16.9375 
444167802 1005.81 4.3003 30.8036 44.6886 581.045 3624.58 16.9792 
444167896 1005.82 4.3003 30.7508 44.6021 598.454 3585.17 16.9583 
444167947 1005.67 4.3003 30.846 44.6937 580.325 3513.51 16.9938 
444169166 1005.67 4.3003 30.9633 44.73 570.164 3576.21 17.0312 
444169260 1005.52 4.3003 30.8475 44.6777 580.451 3587.2 16.975 
444169442 1005.54 4.3003 30.841 44.6116 583.443 3586.66 16.9375 
444169541 1005.68 4.3003 30.8429 44.5279 581.554 3588.42 17 
444169658 1005.76 4.3003 30.7518 44.5974 579.18 3587.73 16.9583 
444169760 1005.83 4.3003 30.6987 44.549 584.309 3587.41 17 
444169856 1005.89 4.3003 30.7436 44.529 576.9 3595.4 16.9375 
444169951 1005.88 4.3003 30.7471 44.4692 585.521 3587.41 17 
444170052 1005.82 4.3003 30.6433 44.5152 572.185 3593 16.9688 
444170139 1005.78 4.3003 30.6924 44.5306 583.443 3584.76 16.9625 
444170241 1005.67 4.3003 30.7436 44.5152 582.288 3559.79 17 
444170338 1005.65 4.3003 30.7933 44.5306 590.371 3544.17 16.9583 
444170439 1005.65 4.3003 30.7274 44.5417 581.045 3544.86 16.9375 
444170534 1005.67 4.3003 30.699 44.4692 574.206 3548.44 17.0208 
444170629 1005.53 4.3003 30.7912 44.5689 581.554 3540.38 16.9375 
444170729 1005.61 4.3003 30.7016 44.5161 584.309 3547.85 17 
444170867 1005.59 4.3003 30.7761 44.6287 577.145 3549.34 16.9375 
444170964 1005.56 4.3003 30.7879 44.5819 585.521 3537.18 17 
444171122 1005.5 4.3003 30.9269 44.5091 581.711 3558.64 16.9375 
444171230 1005.41 4.3003 30.8735 44.5055 575.822 3556.06 16.9375 
444171319 1005.39 4.3003 30.8558 44.6971 583.097 3559.79 17 
444171423 1005.15 4.3003 30.841 44.6553 584.309 3546.65 16.9583 
444171516 1005.1 4.3003 30.8549 44.6686 578.247 3537.82 16.9375 
444171611 1005.22 4.3003 30.8897 44.6533 576.9 3548.44 16.9688 
444171711 1005.1 4.3003 30.8595 44.6259 580.268 3546.24 16.9688 
444171806 1005.04 4.3003 30.8934 44.6852 590.371 3531.42 17 
444171899 1004.89 4.3003 30.7826 44.7085 579.349 3522.47 16.9625 
444171995 1004.77 4.3003 30.7869 44.7218 576.9 3517.3 17 
444172090 1004.74 4.3003 30.8039 44.7398 583.097 3523.69 16.9375 
444172184 1004.84 4.3003 30.8518 44.7085 573.7 3526.95 16.9375 
444172279 1004.93 4.3003 30.8503 44.6686 579.594 3527.84 17 
444172380 1004.93 4.3003 30.8225 44.7019 575.449 3501.7 16.9375 
444172477 1005 4.3003 30.8317 44.7185 572.185 3498.7 16.9375 
444172571 1004.92 4.3003 30.8897 44.7114 577.314 3509.03 17 
444172672 1004.87 4.3003 30.7999 44.6686 580.672 3506.79 16.9375 
444172767 1004.85 4.3003 30.8613 44.6811 576.731 3505.19 16.9062 
444172890 1004.82 4.3003 30.9081 44.73 580.268 3499.26 17 
444172984 1004.79 4.3003 30.8735 44.7774 581.554 3506.59 16.9583 
444173080 1004.7 4.3003 30.9266 44.6686 582.91 3495.6 17 
444173174 1004.69 4.3003 30.8974 44.7968 573.584 3505.67 16.9375 
444173270 1004.59 4.3003 30.9113 44.7484 578.247 3501.7 16.9375 
444173370 1004.68 4.3003 30.8853 44.7913 579.349 3503.66 17 
444173465 1004.61 4.3003 30.8735 44.8395 582.288 3521.25 16.9375 
444173560 1004.61 4.3003 30.7869 44.8016 578.247 3525.15 17 
444173656 1004.59 4.3003 30.9198 44.7742 572.185 3519.78 16.9375 
444173751 1004.57 4.3003 30.8288 44.7351 568.817 3528.57 16.9375 
444173846 1004.51 4.3003 30.8085 44.7625 577.314 3517.99 17.0208 
444173944 1004.38 4.3003 30.8388 44.724 579.18 3513.51 16.9583 
444174063 1004.18 4.3003 30.8194 44.8016 579.349 3511.72 17 
444174156 1004.18 4.3003 30.8036 44.8902 578.247 3509.03 17 
444174251 1004.19 4.3003 30.7854 44.9877 578.247 3518.63 16.9375 
444174347 1004.14 4.3003 30.7801 44.8182 573.051 3533.84 17 
444174447 1004.13 4.3003 30.7613 44.7683 582.288 3538.14 16.9375 
444174543 1004.06 4.3003 30.7731 44.8834 587.138 3545.67 17 
444174646 1004.16 4.3003 30.7807 44.8847 577.314 3543.23 16.9375 
444174740 1004.16 4.3003 30.7653 44.8182 581.711 3548.31 16.9688 
444174836 1004.23 4.3003 30.749 44.7933 582.91 3559.42 17 
444174930 1004.16 4.3003 30.7653 44.7572 578.247 3554.51 16.9583 
444175023 1004.09 4.3003 30.7761 44.7683 582.288 3555.1 16.9375 
444175117 1004.15 4.3003 30.8432 44.7541 573.051 3560.33 17.0312 
444175213 1004.16 4.3003 30.7607 44.73 575.449 3548.31 16.9792 
444175313 1004.23 4.3003 30.696 44.7593 573.584 3541.28 16.9375 
444175408 1004.24 4.3003 30.6648 44.6487 581.045 3543.96 17.0312 
444175503 1004.09 4.3003 30.7322 44.7309 576.515 3540.79 17.0208 
444175599 1004 4.3003 30.7297 44.7517 577.145 3548.12 16.9375 
444175693 1003.86 4.3003 30.6657 44.8348 579.594 3554.51 16.9375 
444175793 1003.87 4.3003 30.6355 44.7905 574.206 3555.45 17.025 
444175888 1003.87 4.3003 30.6982 44.8527 577.145 3557.89 16.9583 
444175982 1004.09 4.3003 30.7087 44.7517 573.051 3573.52 17 
444176077 1003.94 4.3003 30.6246 44.7218 579.055 3579.87 16.9375 
444176173 1003.85 4.3003 30.6602 44.8527 579.349 3594.53 16.9375 
444176273 1003.81 4.3003 30.6846 44.8328 585.521 3603.08 17.025 
444176369 1003.57 4.3003 30.6602 44.8481 576.226 3616.52 16.9625 
444176465 1003.62 4.3003 30.7636 44.9013 583.443 3613.16 16.9375 
444176560 1003.62 4.3003 30.7436 44.868 580.268 3619.5 17 
444176660 1003.44 4.3003 30.6488 44.9345 587.138 3609.35 17 
444176756 1003.34 4.3003 30.6989 44.9859 582.288 3588.37 17 
444176948 1003.4 4.3003 30.7158 45.0674 584.309 3586.29 17 
444176997 1003.22 4.3003 30.699 45.0874 578.247 3570.45 17.0312 
444177098 1003.15 4.3003 30.7019 45.0453 570.164 3578.9 16.9688 
444177194 1003.09 4.3003 30.7071 45.0247 584.309 3571.04 17 
444177290 1003.13 4.3003 30.6787 45.0176 576.9 3584.9 17.025 
444177391 1003.14 4.3003 30.6555 45.0076 581.554 3569.49 16.9375 
444177486 1003.32 2.3762 30.6245 44.8641 581.356 3550.92 16.9241 
444178251 1003.75 4.3006 30.6558 44.6287 573.584 3543.58 16.9062 
444178362 1003.75 4.3006 30.5935 44.684 570.669 3557.89 16.9688 
444178457 1003.63 4.3006 30.6268 44.5919 578.247 3555.45 16.875 
444178554 1003.62 4.3006 30.6625 44.6686 573.255 3560.33 16.9167 
444178652 1004.06 4.3006 30.5724 44.4006 578.937 3549.83 16.8723 
444179773 1004.27 4.3006 30.5389 44.3553 581.711 3557.89 16.9375 
444179868 1004.38 4.3006 30.7393 44.195 576.226 3568.75 16.9375 
444179963 1004.39 4.3006 30.699 44.2698 585.521 3577.24 16.8958 
444180058 1004.35 4.3006 30.6728 44.4122 581.278 3595.02 16.875 
444180151 1004.3 4.3006 30.7599 44.2698 580.672 3595.4 16.9583 
444180244 1004.29 4.3006 30.7297 44.3618 578.247 3583.44 16.9062 
444180349 1004.14 4.3006 30.7923 44.2879 567.739 3576.21 16.875 
444180443 1004.04 4.3006 30.7287 44.3496 578.96 3584.27 16.9167 
444180535 1004.11 4.3006 30.7856 44.3894 567.739 3566.91 16.9688 
444180630 1004.1 4.3006 30.7842 44.2463 572.859 3546.42 16.9062 
444180794 1004.21 4.3006 30.7554 44.3496 569.154 3542.62 16.8958 
444180890 1004.11 4.3006 30.7736 44.2413 576.515 3560.09 16.9375 
444180985 1004.24 4.3006 30.8369 44.284 570.164 3559.42 16.9375 
444181085 1004.42 4.3006 30.8132 44.0371 570.532 3534.11 16.875 
444181179 1004.76 4.3006 30.8807 43.9541 570.164 3537.82 16.9375 
444181268 1004.93 4.3006 30.7523 43.8891 574.206 3538.35 16.875 
444181362 1005.03 4.3006 30.7636 43.9707 580.672 3557.89 16.9125 
