443848018    18.1313    6.08048
443848318    12.4674    2.58592
443848474    15.6825    4.23965
443848662    17.9839    5.34748
443848838    17.1625    4.74493
443849009    11.3    2.45443
443849189    15.6346    4.41267
443850846    13.6789    0.517642
443850942    14.0867    0.51324
443851033    13.7903    0.501808
443851127    13.7977    0.507337
443851215    13.7688    0.497348
443851314    14.0663    0.578143
443851399    13.2053    0.473165
443851489    13.8737    0.502499
443851575    13.5177    1.35776
443851670    15.1258    1.40333
443851728    14.7369    0.54454
443851822    14.2119    0.524255
443851913    13.9559    0.509212
443852016    13.8451    0.527079
443852107    13.6238    0.504177
443852206    13.7808    0.483524
443852299    13.8002    0.520188
443852393    14.3998    0.546487
443852491    13.971    0.520776
443852577    14.0655    0.522799
443852667    13.8036    0.491795
443852761    13.4331    0.559291
443852848    14.2666    0.557669
443852934    14.2987    0.535881
443853023    13.9427    0.547362
443853111    12.9148    0.771701
443853155    13.9351    1.27279
443853283    14.297    1.17989
443853318    14.6073    0.860381
443853364    13.9759    0.661647
443853934    15.0813    0.978931
443854034    14.0096    0.513133
443854122    13.9989    0.533428
443854213    15.2712    1.75392
443855035    14.9164    0.70092
443855127    14.6623    0.685421
443855217    14.5179    0.550693
443855311    14.4774    0.565332
443855683    14.206    0.520171
443855780    14.053    0.507504
443855875    14.2339    0.528496
443856113    14.2537    0.516276
443856207    14.4705    0.69978
443856525    14.2221    0.598796
443856686    14.1336    0.588239
443856772    14.1334    0.555328
443856863    14.0682    0.547026
443856955    13.9577    0.50749
443857043    14.0144    0.506357
443857140    13.7714    0.504122
443857228    13.9287    0.546594
443857323    14.3782    0.553705
443857414    14.1478    0.526736
443857515    14.2069    0.533379
443857606    14.0821    0.545805
443857695    13.6201    0.484129
443857792    13.8727    0.486944
443857889    13.9759    0.522132
443857987    14.062    0.533949
443858078    13.8622    0.501953
443858171    14.2918    0.523068
443858270    14.2144    0.533273
443858361    13.994    0.53515
443858454    14.0854    0.5217
443858553    13.8518    0.501225
443858645    13.9964    0.510353
443858733    13.5694    0.497598
443858823    14.0724    0.493666
443858922    14.3521    0.893651
443858989    14.8869    1.3349
443859039    15.8062    1.44876
443859253    13.9016    0.480943
443859342    15.3294    1.26543
443859473    14.211    0.509404
443859561    14.6289    0.550935
443859647    14.672    0.537179
443859735    14.3684    0.526014
443859822    14.0213    0.544245
443859910    14.9463    0.599448
443859993    14.4426    0.532421
443860085    14.4923    0.536156
443860185    14.2175    0.499774
443860288    14.5984    0.529819
443860377    14.333    0.814382
443860426    14.8668    1.01659
443860493    15.6827    2.32453
443860520    14.6813    0.549678
443860614    14.2822    0.774455
443860678    14.3519    0.831155
443861058    14.4565    0.519547
443861235    14.6122    0.518299
443861325    14.1493    0.515704
443861434    14.8301    0.534526
443861528    14.7351    0.550241
443861626    14.9122    0.595328
443861717    14.333    0.503627
443861809    16.7962    0.402163
443861912    14.4076    0.52465
443862002    14.8389    0.565124
443862090    14.4961    0.520359
443862179    14.5547    0.574889
443862278    14.123    0.49455
443862368    11.9234    0.425667
443862459    14.3584    0.509486
443862558    14.1936    0.48058
443862652    14.5682    0.524878
443862743    13.9015    0.519828
443862842    13.7676    0.812154
443862881    14.5256    1.08518
443863280    14.6228    0.61206
443863371    13.9373    0.532838
443863464    13.6844    0.495277
443863558    14.109    0.509426
443863650    13.6082    0.499568
443863745    14.0636    0.513409
443863841    14.0846    0.521433
443863936    13.8329    0.50503
443864037    14.4701    0.567685
443864127    14.2335    0.518819
443864215    13.9287    0.521592
443864309    14.0546    0.511916
443864407    13.6282    0.505208
443864498    14.04    0.503789
443864591    14.3868    0.530989
443864691    14.2352    0.551084
443864782    14.0015    0.527803
443864883    14.4871    0.591519
443864972    14.0655    0.521096
443865064    14.1561    0.546177
443865153    14.0871    0.525861
443865254    13.9856    0.590041
443865341    14.3795    0.549588
443865434    14.0412    0.528999
443865523    14.3009    0.526124
443865625    14.0312    0.997157
443866068    14.8519    0.605265
443866152    14.3301    0.522562
443866246    15.0769    0.984752
443866470    14.6426    1.42854
443866508    14.6656    1.43178
443866716    14.5146    0.538669
443866809    14.7213    0.563516
443866903    14.9342    0.564533
443867001    13.9682    0.509956
443867092    14.6101    0.548927
443867182    14.6    0.530758
443867283    14.6407    0.544432
443867374    14.3848    0.533845
443867470    14.5052    0.548221
443867568    14.8985    0.547894
443867660    14.3211    0.524576
443867753    13.9032    0.509232
443867847    14.0635    0.532392
443867934    14.2356    0.538504
443868027    14.1815    0.521084
443868117    13.8105    0.488611
443868226    13.7821    0.488091
443868332    14.2866    0.769684
443868853    14.2602    0.504954
443868954    14.2933    0.563946
443869044    14.5404    0.533876
443869137    14.8155    0.558583
443869237    14.2733    0.580291
443869364    14.2376    0.55608
443869459    14.3094    0.511479
443869553    14.1564    1.12716
443873374    14.3024    0.783259
443873442    14.4464    0.767562
443873512    14.4525    0.8296
443874124    13.9553    0.703627
443874221    13.6802    0.699328
443874291    14.0033    0.709324
443874361    13.6496    0.731839
443874438    14.2364    0.749241
443874508    14.6202    0.769127
443874577    13.7181    0.694066
443874654    14.5813    0.773762
443874729    13.0146    1.03639
443875265    14.0045    1.41615
443875389    14.5896    1.04345
443875497    15.9    3.77678
443890347    15.5643    0.779903
443890405    14.6208    0.727332
443890458    14.5796    0.694318
443890528    15.6623    1.00587
443890586    15.0792    0.702183
443890645    15.628    0.792163
443890698    15.7698    0.74152
443890756    14.0701    0.751956
443890808    16.0396    0.804854
443890865    15.1568    0.690034
443890942    14.8144    0.653808
443891045    14.8482    0.544075
443891173    14.9544    0.543781
443891281    15.176    0.63481
443891376    14.8206    0.535935
443891483    15.3694    0.589391
443891590    14.8857    0.525781
443891699    15.2312    0.584489
443891807    15.4499    0.589168
443891917    15.3119    0.582423
443892025    14.8697    0.910117
443915249    13.7791    3.2303
443915330    12.6294    2.94487
443915489    14.7469    4.45009
443915573    13.5288    3.1533
443915658    19.0297    6.65634
443915741    19.1335    5.86854
443915828    21.5898    8.68413
443915914    18.8404    7.68735
443915995    13.3866    3.55473
443916080    12.2485    1.7737
443916161    16.9597    6.22631
443916320    18.7958    7.86124
443917564    14.9119    0.580092
443917668    14.6726    0.556591
443917755    14.528    0.558343
443917837    14.9201    0.575274
443917924    14.5368    0.919153
443918061    15.2728    1.25225
443918092    14.9582    1.20822
443918178    16.503    0.449308
443918267    14.7901    0.477996
443918374    14.9681    1.10846
443918465    16.5582    2.29242
443918552    13.318    0.475255
443918638    15.2791    0.596238
443918726    15.2209    0.591177
443918814    13.4523    0.458124
443918897    21.9011    6.42372
443918984    13.5368    0.451886
443919069    13.5239    0.474211
443919150    14.8818    0.520586
443919235    14.7694    1.17404
443919318    13.684    0.527586
443919402    14.0871    0.821641
443919484    14.2893    0.871772
443919572    13.6944    0.475997
443919656    15.2218    1.24808
443923265    15.2017    0.607648
443923353    15.0777    0.605804
443923441    14.9034    0.613996
443923527    15.0125    0.614249
443923619    13.8496    0.99355
443923807    14.7244    0.587582
443923893    15.3529    0.623705
443923979    14.6539    0.547508
443924060    14.6026    0.539453
443924142    15.1275    0.604708
443924227    14.1173    0.743143
443924281    14.8507    0.74648
443924354    15.2894    0.582214
443924436    15.5686    0.79225
443924531    15.4226    0.586426
443924618    15.0441    0.573817
443924705    14.9328    0.583304
443924795    14.8305    0.814515
443924873    15.0528    1.0991
443924919    13.5244    1.62082
443924969    18.8633    3.40334
443925072    15.1119    0.59815
443925171    14.698    0.553246
443925257    14.894    0.573816
443925338    14.8965    0.593098
443925421    15.0141    0.580291
443925501    14.4099    0.534682
443925582    14.4496    1.63557
443925703    15.8985    1.73138
443925736    15.45    0.941597
443926378    15.4854    0.61774
443926459    14.9947    0.581495
443926538    14.9264    0.608948
443926617    15.5146    0.626425
443926696    14.9402    0.56775
443926779    15.1365    0.59857
443926862    15.2855    0.603025
443926945    15.1623    0.619354
443927029    14.7722    0.556246
443927110    14.7229    0.608438
443927187    14.9838    0.590173
443927267    14.2869    0.515032
443927347    14.7264    0.565287
443927432    14.4898    0.542985
443927511    14.8569    0.578899
443927590    14.9465    0.583036
443927671    15.1366    0.606379
443927754    14.6768    0.57078
443927832    15.1265    0.605099
443927912    14.9211    0.611513
443927995    14.5254    0.550759
443928072    14.7395    0.557828
443928155    14.7594    0.5754
443928234    15.0103    0.583023
443928315    14.5031    0.557779
443928400    15.0827    1.33964
443928427    15.4448    0.623899
443928533    14.8288    0.60854
443928621    14.8101    0.593398
443928699    14.6336    0.586536
443928776    14.5006    0.541979
443928855    14.5137    0.535935
443928941    14.378    0.553367
443929021    14.8357    0.557053
443929178    15.2325    0.582445
443929258    15.926    1.45033
443929915    15.8712    0.668451
443930011    15.4749    0.633355
443930089    15.9617    0.662734
443930169    15.4039    0.634818
443930247    16.0748    0.671629
443930325    15.5915    0.697035
443930402    15.6944    0.647576
443930480    15.787    0.711215
443930558    15.3249    0.623522
443930636    14.9096    0.571501
443930728    15.1437    0.637236
443930811    15.4432    0.647818
443930890    14.9986    0.60635
443930969    15.2762    0.618244
443931049    15.3097    0.615817
443931126    15.3294    1.00077
443931273    15.4874    0.616873
443931355    15.691    1.42536
443931443    14.9754    0.593499
443931521    15.0035    0.642973
443931656    15.4246    0.656919
443931753    14.788    0.97
443932225    15.4113    0.634509
443932305    14.7438    0.560626
443932384    15.3281    0.624664
443932464    15.2523    0.62555
443932542    15.1415    1.71624
443932586    15.3649    1.02073
443933296    14.8234    1.84993
443933418    20.1608    4.70947
443946167    15.6221    0.64104
443946244    15.8374    3.18515
443946320    15.5335    0.636337
443946405    15.1016    0.623161
443946479    15.2697    0.624671
443946559    14.4327    0.53435
443946636    15.1782    0.606998
443946713    14.7318    0.583049
443946791    14.9192    0.605165
443946870    15.6692    0.652069
443946946    14.8267    0.668689
443947027    14.8983    0.663713
443947106    15.0465    0.624348
443947186    14.7491    0.742053
443957481    15.1896    0.573626
443957570    15.5854    0.621547
443957653    15.0819    0.552153
443957738    14.9105    0.580719
443957820    15.5615    0.596498
443957906    15.1874    0.602897
443957992    15.2686    0.56466
443958075    15.2291    0.587058
443958159    15.0403    0.571995
443958241    14.5903    0.539096
443958328    14.8582    0.543175
443958444    14.8521    0.572737
443958604    14.8238    0.55554
443958688    14.6145    0.541609
443958770    14.7375    0.532864
443958858    14.7072    0.555235
443958943    14.9349    0.555078
