443756673  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1013.60012  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  30.10320  39.49717  40.74018  47.90526  45.61877  47.26100  44.70850  38.54663  27.31965  13.65982  0.00000  0.00000  35.09677  26.26819  30.79277  34.53177  42.71074  34.51100  38.95210  28.69560  33.80058  31.41349  26.92082  33.47488  30.05446  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  586.81451  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  
443756767  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1013.75943  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  30.04109  39.40717  40.64967  47.83431  45.40396  47.18430  44.72301  38.61370  27.29472  13.79277  0.00000  0.00000  35.06610  26.18452  30.77615  34.45865  42.62463  34.26589  38.94699  28.73216  33.80059  31.27053  26.92082  33.43499  30.07518  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  553.22581  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  
443756861  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1013.67722  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  30.09454  39.41265  40.65186  47.73959  45.46627  47.23884  44.82530  38.56989  27.14516  13.71965  0.00000  0.00000  34.99042  26.25611  30.83787  34.52069  42.63017  34.42732  38.95210  28.66952  33.78951  31.34115  26.86643  33.50147  30.18622  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  562.99707  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  21.45833  
443756954  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1013.69453  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  30.03962  39.38416  40.62053  47.87458  45.61877  47.10760  44.71464  38.47147  27.19062  13.79277  0.00000  0.00000  35.08253  26.22952  30.83239  34.44415  42.63461  34.29912  38.95815  28.75827  33.75073  31.39338  27.00059  33.50147  30.05008  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  550.98657  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  21.40625  
443757045  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1013.63462  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  30.08589  39.43402  40.64409  47.87585  45.62943  47.23884  44.79134  38.54663  27.12023  13.71522  0.00000  0.00000  35.08144  26.23194  30.80938  34.42375  42.62463  34.49853  38.96540  28.65418  33.74076  31.33860  26.92082  33.50147  30.13359  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  550.53871  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  21.43750  
443757134  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1013.76533  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  30.07651  39.34678  40.69697  47.88772  45.43108  47.22474  44.80156  38.59418  27.19275  13.80226  0.00000  0.00000  35.12024  26.19986  30.85470  34.48319  42.57478  34.33236  38.95210  28.66569  33.78634  31.32121  26.93411  33.47298  29.99511  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  559.19714  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  
443757232  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  30.06504  39.28446  40.64967  47.83431  45.44281  47.07820  44.75408  38.57227  27.05888  13.73737  0.00000  0.00000  35.03030  26.28632  30.80938  34.48429  42.52946  34.29912  39.03066  28.67566  33.80059  31.27724  26.88563  33.48900  30.05446  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  582.33602  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  21.45312  
443757326  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1013.65127  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  30.04355  39.28446  40.64409  47.75953  45.35750  47.03310  44.64646  38.58651  26.99752  13.80938  0.00000  0.00000  34.92585  26.22287  30.80938  34.53842  42.60327  34.24927  38.99301  28.72979  33.75785  31.15124  26.87097  33.47931  30.07820  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  567.69479  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  21.46250  
443757417  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1013.71616  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  30.05745  39.37309  40.71103  47.80059  45.70557  47.19453  44.71464  38.55328  27.17009  13.75953  0.00000  0.00000  34.88074  26.15942  30.81705  34.40789  42.60197  34.32761  38.96233  28.71554  33.80058  31.20821  26.93616  33.46823  30.06158  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  580.09677  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  21.50000  
443757509  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1013.87427  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1750.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1770.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  1900.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  2150.00000  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  30.03369  39.28446  40.69569  47.77615  45.46627  47.07820  44.63343  38.28739  27.05888  13.68702  0.00000  0.00000  34.98800  26.21520  30.72962  34.42184  42.53205  34.28488  38.97767  28.71554  33.78397  31.15452  26.90836  33.47488  29.97185  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  24.20644  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  555.66863  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  21.46875  
