444147082 1010.38 4.3003 29.7527 44.0571 604.227 3546.65 16.9583 2.60698e+06 2.37452e+06 401876 15401 156752 5.83077
444147180 1010.22 4.3003 29.8695 44.1778 590.371 3557.89 17 2.41845e+06 2.24524e+06 384784 11986 121784 5.84749
444147269 1010.28 4.3003 29.7654 44.055 592.576 3535.9 16.9375 1.52714e+06 1.38442e+06 231404 9306 94219 5.82785
444147368 1010.3 4.3003 29.8998 44.0039 592.796 3532.54 17 5.4254e+06 4.99544e+06 845009 29398 295623 5.83391
444147457 1010.3 4.3003 29.9098 44.19 593.604 3535.9 16.9375 2.73149e+06 2.4987e+06 422386 15433 154621 5.87454
444147556 1010.13 4.3003 29.8964 44.1501 592.236 3546.24 16.9375 4.17527e+06 3.85393e+06 655560 22585 226187 5.83561
444147650 1010.18 4.3003 29.9485 44.1274 583.758 3535.9 17 2.2697e+06 2.08537e+06 357250 12638 128493 5.88446
444147743 1010.12 4.3003 29.8395 44.2255 582.288 3585.81 16.9583 3.8249e+06 3.54168e+06 603657 19678 200903 5.77795
444147832 1010.03 4.3003 29.8436 44.0828 599.697 4195.14 16.9375 4.24641e+06 3.91132e+06 663085 22789 230812 5.85348
444147931 1010.09 4.3003 29.8552 44.1558 595.76 4518.61 17 4.86508e+06 4.46061e+06 750511 28068 278473 5.88067
444148053 1009.99 4.3003 29.9685 44.2698 585.521 4595.81 16.9375 2.02715e+06 1.85558e+06 316241 11230 113835 5.89032
444148146 1009.97 4.3003 30.0188 44.1429 586.641 4626.42 17 4.26482e+06 3.91678e+06 662983 23510 237154 5.80807
444148238 1009.92 4.3003 29.995 44.2033 575.822 4659.45 16.9375 5.28236e+06 4.85973e+06 830801 26791 270786 5.89235
444148330 1009.91 4.3003 30.1794 44.3496 597.832 4685.98 17 3.68694e+06 3.37444e+06 570925 21785 220136 5.87472
444148426 1009.87 4.3003 30.0567 44.2199 586.641 4691.35 16.9375 3.43217e+06 3.1374e+06 527447 21151 210927 5.86459
444148521 1009.77 4.3003 30.1826 44.3695 586.641 4707.89 16.9792 2.75968e+06 2.51636e+06 422364 16385 164258 5.90195
444148615 1009.87 4.3003 30.1131 44.2879 583.443 4754.87 17 2.35087e+06 2.14174e+06 359912 13989 140206 5.85025
444148708 1009.74 4.3003 30.1213 44.2532 607.158 4751.81 16.9375 4.30714e+06 3.98287e+06 676963 22983 230376 5.78114
444148800 1009.71 4.3003 30.1919 44.19 588.639 4758.53 17 4.11515e+06 3.77092e+06 638255 22897 232882 5.83133
444148895 1009.67 4.3003 30.1644 44.2698 605.802 4748.46 17.0312 1.62839e+06 1.47488e+06 247358 10539 105797 5.87588
444148989 1009.67 4.3003 30.0945 44.3242 588.167 4750.85 16.9625 1.53582e+06 1.4021e+06 238296 8954 89613 5.84386
444149084 1009.64 4.3003 30.2244 44.3894 590.371 4779.3 17 3.66948e+06 3.37559e+06 576321 19997 202264 5.83446
444149178 1009.6 4.3003 30.3442 44.3363 599.031 4802.42 17 7.34637e+06 6.74385e+06 1.14067e+06 41779 419726 5.83279
444149278 1009.57 4.3003 30.2985 44.3553 599.031 4796.77 16.9375 3.77987e+06 3.47281e+06 589693 21165 214090 5.82459
444149366 1009.58 4.3003 30.3125 44.4407 590.371 4779.65 17 3.4103e+06 3.13599e+06 532593 19083 191645 5.8628
444149467 1009.52 4.3003 30.3412 44.4027 590.371 4785.4 16.9375 4.14838e+06 3.82587e+06 650374 22216 223783 5.87027
444149555 1009.36 4.3003 30.4054 44.4065 592.737 4785.68 16.9688 1.00957e+06 913758 152417 6099 61562 5.90779
444149927 1009.1 4.3003 30.4061 44.4511 588.167 4798.84 16.9688 4.67953e+06 4.35028e+06 749176 23667 240372 5.89463
444150015 1009.2 4.3003 30.3449 44.455 597.646 4801.53 16.9375 4.35155e+06 3.9988e+06 680796 24087 242941 5.8602
444150108 1009.1 4.3003 30.4344 44.4385 588.35 4798.84 16.9792 4.97865e+06 4.57944e+06 777787 28309 286133 5.87384
444150201 1009.09 4.3003 30.3758 44.4999 590.371 4840.18 16.9375 3.32709e+06 3.06384e+06 517512 18236 183815 5.85697
444150296 1008.97 4.3003 30.3837 44.4977 585.521 4833.04 16.9062 4.27719e+06 3.94449e+06 671763 23485 237088 5.83929
444150391 1008.91 4.3003 30.4272 44.5152 601.393 4808.61 16.9688 1.26319e+06 1.15891e+06 195586 7216 71753 5.84644
444150485 1008.89 4.3003 30.4667 44.5404 597.646 4779.65 16.9688 1.5948e+06 1.44996e+06 242302 9970 99648 5.86679
444150585 1008.93 4.3003 30.494 44.5236 592.796 4768.98 17 3.85469e+06 3.52253e+06 589796 23002 229617 5.8878
444150680 1008.8 4.3003 30.5396 44.6073 601.687 4769.73 16.9375 3.12926e+06 2.87883e+06 488825 17774 179098 5.88368
444150776 1008.84 4.3003 30.4562 44.5855 590.371 4789.88 16.9375 4.94918e+06 4.57119e+06 778251 26459 266167 5.87741
444150870 1008.85 4.3003 30.4794 44.5889 592.796 4802.68 17 3.11005e+06 2.87338e+06 488513 15895 160312 5.86722
444150964 1008.74 4.3003 30.5359 44.6686 582.288 4807.8 16.9375 4.06987e+06 3.72249e+06 631035 23256 235405 5.93956
444151059 1008.69 4.3003 30.5359 44.7185 590.371 4798.84 17 871588 814623 140114 4110 41987 5.82844
444151112 1008.73 4.3003 30.4479 44.61 587.138 4810.59 16.9375 2.80491e+06 2.57757e+06 435300 15326 153800 5.9254
444151211 1008.67 4.3003 30.5339 44.6142 585.962 4798.84 16.9375 3.15546e+06 2.89907e+06 493389 17443 176344 5.89858
444151306 1008.62 4.3003 30.4353 44.6544 587.677 4793.46 16.9688 3.80614e+06 3.5019e+06 593569 20993 211503 5.86371
444151401 1008.63 4.3003 30.4802 44.7146 588.167 4810.04 16.9375 3.97767e+06 3.63819e+06 612944 23315 234356 5.87317
444151496 1008.48 4.3003 30.5107 44.6867 592.236 4822.13 17 5.37596e+06 4.9522e+06 840753 29545 297740 5.86549
444151601 1008.54 4.3003 30.5662 44.7398 592.103 4823.92 16.9375 1.45462e+06 1.32472e+06 225013 7888 78438 5.9057
444151701 1008.48 4.3003 30.576 44.7218 590.371 4823.64 16.9792 5.02379e+06 4.59584e+06 775888 28840 290880 5.90573
444151795 1008.33 4.3003 30.6463 44.6867 584.309 4833.39 16.9583 3.97845e+06 3.63515e+06 616653 22971 233307 5.81597
444151889 1008.35 4.3003 30.5935 44.6686 592.392 4822.72 17 1.59733e+06 1.45272e+06 245999 9260 93165 5.84654
444151977 1008.27 4.3003 30.6095 44.7019 588.167 4823.47 16.9375 5.43582e+06 5.01251e+06 854427 29350 295486 5.91948
444152069 1008.24 4.3003 30.5935 44.7462 584.775 4824.22 17 2.82896e+06 2.61328e+06 443011 15259 153538 5.92296
444152202 1008.24 4.3003 30.6747 44.706 584.309 4808.61 16.9583 7.20741e+06 6.63507e+06 1.12611e+06 39497 399492 5.94564
444152300 1008.22 4.3003 30.7047 44.7411 590.371 4821.87 16.9375 1.98507e+06 1.81642e+06 305015 11445 114570 5.90065
444152394 1008 4.3003 30.6482 44.7774 583.097 4849.22 17 4.92154e+06 4.53775e+06 770435 26554 268437 5.90635
444152494 1008.05 4.3003 30.6084 44.6908 592.236 4869.85 16.9375 3.84278e+06 3.52548e+06 594967 22188 220873 5.90191
444152584 1008.16 4.3003 30.6846 44.6867 588.35 4839.15 17 7.32678e+06 6.76878e+06 1.15387e+06 37359 377072 5.91539
444152686 1007.96 4.3003 30.6374 44.8499 592.796 4827.5 17 4.13557e+06 3.8044e+06 647961 22689 229960 5.8916
444152778 1007.98 4.3003 30.6057 44.7484 590.371 4812.27 16.9375 2.36091e+06 2.18281e+06 372271 11819 120207 5.8702
444152871 1007.9 4.3003 30.5165 44.8499 580.672 4820.82 17 2.79961e+06 2.53936e+06 426199 17728 176883 5.87166
444152958 1007.84 4.3003 30.586 44.8211 583.097 4820.34 17.0312 3.69584e+06 3.38927e+06 575726 21105 212094 5.81171
444153051 1007.83 4.3003 30.5381 44.868 590.371 4836.04 16.9625 6.11817e+06 5.63329e+06 953720 33876 338826 5.84886
444153145 1007.72 4.3003 30.5589 44.8527 585.962 4834.67 16.9375 1.22698e+06 1.11529e+06 187835 7342 73164 5.86592
444153239 1007.81 4.3003 30.6666 44.9043 590.371 4822.35 17 6.85185e+06 6.30922e+06 1.0729e+06 36739 371152 5.89705
444153332 1007.68 4.3003 30.7004 44.9043 590.371 4830.6 16.9375 2.42552e+06 2.21608e+06 374449 13844 139712 5.97065
444153427 1007.67 4.3003 30.5273 44.8862 585.962 4825.71 17 2.20269e+06 2.00414e+06 336861 13632 137518 5.89734
444153521 1007.57 4.3003 30.6538 44.9013 584.983 4831.08 17 2.80234e+06 2.55307e+06 430160 16966 171971 5.88313
444153616 1007.56 4.3003 30.6635 44.9371 586.154 4850.14 16.9688 2.82304e+06 2.59434e+06 439770 15530 156920 5.91611
444153827 1007.51 4.3003 30.6917 45.0176 590.371 4849.22 16.9375 671687 620824 104311 3819 38307 5.80426
444153884 1007.43 4.3003 30.5739 44.868 587.677 4875.61 16.9375 4.22574e+06 3.88739e+06 660024 23564 237605 5.94063
444153979 1007.46 4.3003 30.6355 44.9405 581.278 4855.27 17 4.85631e+06 4.43681e+06 747271 28139 282100 5.88089
444154073 1007.4 4.3003 30.6391 44.9788 588.35 4894.11 16.9375 3.69082e+06 3.39e+06 573762 21043 211084 5.93252
444154166 1007.31 4.3003 30.7287 45.0475 584.309 4889.79 17 6.57303e+06 6.05278e+06 1.02952e+06 35321 359914 5.88325
444154259 1007.23 4.3003 30.6864 45.0841 587.677 4895.99 16.9688 6.48918e+06 5.95417e+06 1.01171e+06 37221 376082 7.88145
444154352 1007.27 4.3003 30.6733 44.9768 581.554 4915.92 16.9583 3.09901e+06 2.86924e+06 489274 15705 159693 5.8153
444154439 1007.23 4.3003 30.5705 44.9754 586.33 4899.16 17 2.00926e+06 1.84034e+06 312658 10898 109418 5.8716
444154533 1007.19 4.3003 30.7004 45.0342 578.247 4914.72 17 6.26344e+06 5.75604e+06 971727 34953 352470 5.90376
444154628 1007.09 4.3003 30.6828 45.0176 590.371 4894.11 16.9375 2.24592e+06 2.07199e+06 353693 11602 117430 5.90526
444154723 1007.1 4.3003 30.5186 45.0959 590.371 4881.89 16.9792 3.24245e+06 2.96987e+06 505741 18092 185346 5.91033
444154816 1007.05 4.3003 30.6463 45.0674 586.33 4931.27 17 5.89859e+06 5.42613e+06 919729 32808 330022 5.91281
444154910 1007.01 4.3003 30.543 45.1273 579.594 4918.08 16.9375 5.11552e+06 4.67875e+06 787630 29320 293296 5.90162
444155004 1006.94 4.3003 30.5976 45.0674 587.518 4916.4 17 5.15324e+06 4.72546e+06 800404 30237 302939 5.93159
444155104 1006.86 4.3003 30.5446 45.1037 592.796 4897.37 17.0312 3.41338e+06 3.13094e+06 528105 18799 189715 5.90782
444155200 1006.79 4.3003 30.6329 45.0817 585.962 4906.32 16.9375 3.59337e+06 3.28636e+06 555982 20518 206408 6.00771
444155295 1006.78 4.3003 30.6438 45.0896 601.393 4908.56 17 4.28869e+06 3.95436e+06 674562 22903 231909 5.87596
444155389 1006.9 4.3003 30.5947 45.1244 580.672 4912.52 17.0312 4.93853e+06 4.54506e+06 771361 26825 270169 5.93735
444155483 1006.76 4.3003 30.5732 45.1273 592.236 4879.45 16.9375 4.87817e+06 4.47849e+06 763102 26881 271447 5.92756
444155578 1006.68 4.3003 30.6987 45.1339 590.371 4885.42 17 4.71284e+06 4.3157e+06 729871 26575 265820 5.92583
444155673 1006.63 4.3003 30.6016 45.1672 585.521 4868.7 17.0312 1.9875e+06 1.8312e+06 311556 11022 111216 5.9489
444155772 1006.68 4.3003 30.484 45.1762 581.711 4867.7 16.9375 4.38338e+06 4.01265e+06 675520 24886 249966 5.94311
444155866 1006.64 4.3003 30.464 45.2125 588.35 4881.24 16.9375 3.83881e+06 3.52974e+06 599826 21278 215356 5.9467
444155956 1006.58 4.3003 30.557 45.2099 586.33 4871.39 17.0208 5.50728e+06 5.07378e+06 864919 29390 295798 5.90938
444156048 1006.61 4.3003 30.5316 45.1838 591.988 4849.89 16.9583 4.99545e+06 4.56428e+06 768835 29325 297745 5.95008
444156143 1006.58 4.3003 30.5002 45.2208 590.371 4852.58 17 4.56726e+06 4.17556e+06 706869 26684 266732 5.98336
444156237 1006.55 4.3003 30.3704 45.2004 578.247 4843.62 17 241551 215444 35486 1936 19415 6.08718
444156287 1006.63 4.3003 30.4933 45.1118 592.392 4860.98 16.9375 3.24794e+06 2.9737e+06 504987 18469 185669 5.90216
444156390 1006.55 4.3003 30.5359 45.2241 580.268 4908.56 17 4.76575e+06 4.37686e+06 740880 26467 266835 5.92665
444156493 1006.61 4.3003 30.5589 45.1173 600.475 4894.81 16.9375 5.48619e+06 5.02414e+06 847634 31821 319471 5.90489
444156587 1006.7 4.3003 30.637 45.1672 587.138 4898.05 16.9792 4.07584e+06 3.73919e+06 633999 22793 228782 5.85736
444156681 1006.64 4.3003 30.5229 45.1472 597.299 4895.99 16.9375 1.99154e+06 1.81878e+06 308399 11769 119050 5.88564
444156776 1006.59 4.3003 30.5597 45.2241 605.526 4906.32 17 3.68745e+06 3.38859e+06 574787 20221 202961 5.88867
444156870 1006.47 4.3003 30.4725 45.2669 593.065 4910.8 17 3.82386e+06 3.50485e+06 594243 21576 217058 5.96632
444156965 1006.61 4.3003 30.479 45.1902 587.34 4935.88 16.9375 2.45682e+06 2.26012e+06 384633 14009 139836 5.90389
444157058 1006.54 4.3003 30.4423 45.14 584.309 4911.7 17.0208 7.35654e+06 6.78718e+06 1.15022e+06 40253 406386 5.9398
444157154 1006.5 4.3003 30.4667 45.1273 590.371 4914 16.9375 3.32794e+06 3.06228e+06 521697 16457 166719 5.88282
444157246 1006.5 4.3003 30.5359 45.217 596.984 4920.79 17 4.38265e+06 4.04559e+06 689044 23069 232145 5.86284
444157340 1006.5 4.3003 30.6138 45.2306 594.78 4895.13 16.9583 5.24886e+06 4.8027e+06 809836 30088 303894 5.87276
444157435 1006.4 4.3003 30.5662 45.2004 590.371 4877.38 16.9792 5.1409e+06 4.7374e+06 799486 28756 288031 5.91948
444157528 1006.32 4.3003 30.4921 45.1561 595.967 4861.54 17.0312 3.93735e+06 3.59979e+06 605933 23225 232039 5.90051
444157622 1006.38 4.3003 30.4291 45.1037 588.167 4881.69 16.9583 5.76534e+06 5.30993e+06 899379 31713 320997 5.89531
444157716 1006.36 4.3003 30.4191 45.1672 588.506 4856.42 17 4.75151e+06 4.38382e+06 744754 25643 259528 5.88802
444157812 1006.36 4.3003 30.3392 45.2306 590.371 4855.02 17.0312 4.59746e+06 4.21765e+06 711893 26269 262632 5.91729
444157963 1006.2 4.3003 30.4747 45.227 597.949 4852.58 16.9375 1.54923e+06 1.40202e+06 236021 9265 94227 5.95399
444158060 1006.17 4.3003 30.4237 45.2953 585.521 4855.02 17 3.82089e+06 3.51665e+06 597211 21135 211867 5.92816
444158154 1006.33 4.3003 30.4637 45.2526 583.443 4837.23 16.9375 4.97946e+06 4.57502e+06 775421 28165 282973 5.87698
444158247 1006.29 4.3003 30.5253 45.1943 583.443 5115.09 16.9688 4.36665e+06 3.9971e+06 675589 25404 255900 5.96961
444158344 1006.21 4.3003 30.4562 45.2362 591.988 4847.21 16.9688 4.1137e+06 3.77822e+06 643045 23268 233715 6.00784
444158438 1006.23 4.3003 30.4083 45.2208 592.236 4843.62 17 3.46602e+06 3.18143e+06 537029 19498 197492 5.96376
444158532 1006.22 4.3003 30.5336 45.1672 586.907 4833.39 16.9375 5.13077e+06 4.71019e+06 797946 28440 288422 5.89914
444158633 1006.17 4.3003 30.4515 45.2822 592.796 4835.48 17 4.42786e+06 4.06817e+06 687950 24600 249154 5.92432
444158728 1006.09 4.3003 30.4718 45.2099 598.454 4833.39 17 2.47136e+06 2.26399e+06 384248 13799 139734 5.92984
444158821 1006.07 4.3003 30.4984 45.2835 582.288 4840.18 16.9375 1.44725e+06 1.31653e+06 221810 8394 84207 5.90461
444158916 1006.04 4.3003 30.4916 45.2835 588.167 4833.98 17.0312 4.99852e+06 4.59524e+06 783042 27698 278223 5.9389
444159011 1006.05 4.3003 30.5211 45.217 590.371 4841.38 17 4.74618e+06 4.36662e+06 742596 26493 267130 5.89816
444159104 1006.11 4.3003 30.5194 45.2384 593.835 4827.78 16.9375 1.99003e+06 1.82273e+06 310441 11108 112528 5.93448
444159197 1006 4.3003 30.5412 45.2255 591.452 4835.41 16.9464 4.9136e+06 4.52042e+06 768814 26610 268286 5.89847
444160508 1006.02 4.3003 30.6277 45.1672 587.677 4806.52 16.875 2.86606e+06 2.63307e+06 448990 15466 155741 5.98208
444160596 1005.89 4.3003 30.5909 45.2208 590.371 4825.71 16.9375 2.86714e+06 2.60716e+06 437069 18342 181286 5.96208
444160691 1006.05 4.3003 30.5854 45.2362 593.402 4825.71 16.9688 4.16838e+06 3.82141e+06 647564 23138 233438 5.93336
444160791 1006.08 4.3003 30.5186 45.1339 595.221 4809.17 16.9 2.2634e+06 2.06262e+06 348327 12727 129052 5.91092
444160886 1006.04 4.3003 30.5814 45.1921 587.34 4823.27 16.9688 5.8387e+06 5.34574e+06 902649 34055 344407 5.97241
444160981 1006.15 4.3003 30.5778 45.1581 588.755 4812.27 16.9375 3.91492e+06 3.57789e+06 602826 22933 229328 5.85021
444161085 1006.19 4.3003 30.6052 45.1206 583.443 4829.29 16.875 4.05404e+06 3.70133e+06 625197 22916 230602 5.86189
444161181 1006.17 4.3003 30.5773 45.1339 584.309 4823.92 16.9688 4.47234e+06 4.10942e+06 693477 25244 252680 5.81683
444161276 1006.13 4.3003 30.586 45.1672 590.371 4837.47 16.9583 2.40875e+06 2.19295e+06 368763 14420 143985 7.26631
444161386 1006.21 4.3003 30.6422 45.0874 588.35 4839.15 16.9062 1.02014e+06 924896 156504 6170 61993 6.11089
444161480 1006.21 4.3003 30.7545 45.1037 578.247 4842.25 16.9688 2.18554e+06 2.01428e+06 342055 11635 116222 5.87915
444161575 1006.3 4.3003 30.7436 45.1472 585.521 4827.78 16.9375 5.96508e+06 5.47612e+06 928874 32356 329234 5.88408
444161672 1006.27 4.3003 30.7566 45.0896 593.065 4833.39 16.9062 2.20563e+06 2.03159e+06 344982 2598 26077 5.98139
444161745 1006.17 4.3003 30.7187 45.1073 591.887 4836.91 16.9688 3.26981e+06 3.01332e+06 512228 17892 180321 5.92697
