444472443 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1021.55 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 31.402 38.4143 40.0394 46.9552 44.2897 45.9557 43.6534 39.2845 24.6076 10.9677 0 0 38.5616 25.3754 30.3856 34.3213 43.2727 33.5015 38.1605 25.755 34.1424 30.6432 28.0559 33.2023 29.5797 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 2130.55 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.2688 67.4264 69.1446 64.6983 71.6273 56.4096 58.4224 54.3371 59.3595 60.5472 56.1765 56.467 71.3994 86.8576 69.9875 82.5453 82.4308 79.2718 98.9985 106.927 97.2843 91.6462 99.5672 94.6926
444472533 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1021.58 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 31.4211 38.5924 39.9397 46.9795 44.3944 45.9472 43.6466 39.2401 24.6352 10.9371 0 0 38.5865 25.3504 30.4106 34.3306 43.2594 33.5513 38.1146 25.687 34.162 30.5563 28.0587 33.14 29.5274 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 2109.05 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 62.0422 67.2932 68.8912 64.5218 71.5977 56.3887 58.3646 54.3732 59.3173 60.5617 56.0463 56.5536 71.5335 87.0544 70.5788 82.6528 82.7878 79.3286 99.0082 106.663 97.3466 91.8455 99.9542 94.4705
444472651 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1021.54 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 31.4517 38.3487 39.8257 46.7625 44.2698 46.0101 43.5718 39.2401 24.5877 10.9345 0 0 38.5533 25.4022 30.3251 34.3191 43.2365 33.5935 38.1478 25.6413 34.1304 30.5767 28.081 33.1193 29.5354 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 2078.15 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 21.5938 62.2427 67.287 68.8814 64.4412 71.5298 56.5114 58.3901 54.3279 59.2834 60.6621 56.4193 56.6735 71.6762 86.9989 70.4083 82.719 82.8143 79.1455 98.9946 107.056 97.4533 91.9509 99.8505 94.7299
444472737 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1021.61 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 31.4374 38.3539 39.8827 46.9494 44.2698 45.9537 43.7048 39.1938 24.5585 11.001 0 0 38.5153 25.5015 30.4196 34.3716 43.2585 33.4018 37.9973 25.5748 34.1994 30.6176 28.0888 33.2477 29.5132 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 2060.44 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.1707 67.2853 68.7101 64.2772 71.3403 56.117 58.2192 54.2856 59.3014 60.6549 56.2089 56.4858 71.6782 86.9666 70.4868 82.5661 82.4429 79.1825 98.8883 106.849 97.2405 92.1403 99.7718 94.4021
444472825 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 31.4252 38.3586 39.8542 46.8775 44.3695 45.998 43.6716 39.1705 24.6475 10.9456 0 0 38.4203 25.4395 30.3552 34.324 43.173 33.3519 38.0082 25.6845 34.1396 30.5546 28.0448 33.2023 29.4979 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 2046.8 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.2175 67.244 68.7708 64.1077 71.3226 56.4764 58.2391 54.1742 59.2595 60.6043 56.2135 56.4138 70.6585 86.6 69.5604 81.7901 82.1576 78.8889 98.8569 106.564 97.049 91.6512 99.4501 94.6374
444472913 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1021.59 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 31.4533 38.4868 39.9134 47.0283 44.4194 46.0147 43.6981 39.2845 24.6506 10.9899 0 0 38.5367 25.485 30.3906 34.3605 43.3126 33.4391 38.088 25.617 34.1496 30.5767 28.0674 33.2223 29.5132 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 2051.28 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.3493 67.2932 68.6876 64.5323 71.1342 56.1969 58.2539 54.2416 59.3712 60.6459 56.2989 56.3452 71.3143 87.0327 69.8729 82.1231 82.7708 79.1407 98.7097 106.778 97.0526 91.762 99.6984 94.3102
444473001 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1021.74 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 31.4615 38.52 39.9413 46.9951 44.4069 46.0101 43.7143 39.2678 24.6276 10.9831 0 0 38.3672 25.248 30.3393 34.2991 43.2395 33.449 38.0614 25.8573 34.1567 30.6393 28.0176 33.0916 29.5464 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 2055.76 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 21.6562 62.286 67.3172 68.8415 64.5773 71.337 56.3643 58.375 54.3578 59.1676 60.6306 56.4296 56.5313 70.7146 86.8798 69.5235 81.4275 82.7194 79.168 98.6295 106.474 96.9431 91.9151 99.5156 94.5695
444473115 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1021.71 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 31.5658 38.4469 39.9254 46.9818 44.3196 45.9848 43.522 39.1294 24.6366 10.9899 0 0 38.3539 25.1926 30.3471 34.4321 43.2727 33.4652 38.0113 25.5249 34.1541 30.59 28.073 33.1026 29.6129 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 2041.21 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.12 67.4252 68.5703 64.2102 71.3615 55.4276 58.3002 54.3937 59.2481 60.7214 56.3698 56.3617 71.7574 87.1534 70.9315 83.1404 83.3465 79.3764 98.9161 106.971 97.4847 92.5982 100.012 94.6543
444473197 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1021.77 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 31.4901 38.3622 39.8542 46.9951 44.2897 45.9725 43.6383 39.2482 24.5877 11.0247 0 0 38.3181 25.3618 30.4106 34.3213 43.2063 33.3202 38.1279 25.6446 34.1994 30.5828 28.0176 33.2023 29.5464 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 2029.06 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.3885 67.3265 68.7184 64.4904 71.2705 56.0577 58.2937 54.2882 59.2568 60.5438 56.2554 56.4477 71.1024 86.9184 69.9685 82.3017 82.8451 79.13 99.1107 106.76 97.21 91.9663 99.7043 94.6519
444473285 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1021.78 1750 1750 1750 1750 1750 1750 1770 1790 1770 1770 1790 1770 1900 1900 1900 1900 1900 1900 2150 2150 2150 2150 2150 2150 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 31.4726 38.3948 40.1486 47.0923 44.3268 45.9376 43.6882 39.2845 24.6352 10.9677 0 0 38.6065 25.4501 30.3652 34.4416 43.2015 33.4461 38.1279 25.6783 34.1496 30.6698 28.0992 33.1487 29.4769 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 24.2064 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 2021.36 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 21.625 62.1815 67.2444 68.6743 64.4551 71.3722 56.4089 58.3176 54.2967 59.0542 60.517 56.3005 56.7396 70.7845 86.6376 70.0268 81.8392 82.793 79.1588 98.8017 106.769 97.015 92.7195 99.4531 94.5692
